,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.07,-2.11,13.69,44.79,31.18,18.72,12.56,25.80
DCC_joint,,12.07,,-20.16,1.42,38.95,22.38,7.47,2.22,14.87
DCC_bivariate_loop,,-2.11,-20.16,,23.63,65.95,53.86,31.38,18.38,58.27
SW_cross_validated,,13.69,1.42,23.63,,39.56,22.35,6.41,1.13,14.44
SW_15,,44.79,38.95,65.95,39.56,,-22.26,-33.90,-30.82,-37.31
SW_30,,31.18,22.38,53.86,22.35,-22.26,,-15.52,-15.63,-15.33
SW_60,,18.72,7.47,31.38,6.41,-33.90,-15.52,,-3.85,5.97
SW_120,,12.56,2.22,18.38,1.13,-30.82,-15.63,-3.85,,8.50
sFC,,25.80,14.87,58.27,14.44,-37.31,-15.33,5.97,8.50,
