,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,8.4400e-01,6.2229e-01,5.8775e-09,7.9659e-11,9.4006e-09,9.4882e-08,6.6820e-08,1.8925e-03
SVWP,8.4400e-01,,5.0381e-01,1.4072e-08,1.2290e-10,1.5890e-08,1.8239e-07,1.4242e-07,1.8538e-03
DCC_joint,6.2229e-01,5.0381e-01,,2.2600e-09,4.8709e-11,4.9289e-09,4.1988e-08,2.6956e-08,5.7622e-03
SW_cross_validated,5.8775e-09,1.4072e-08,2.2600e-09,,4.6673e-06,2.5926e-02,9.7549e-01,5.7373e-01,8.1511e-12
SW_15,7.9659e-11,1.2290e-10,4.8709e-11,4.6673e-06,,2.0792e-03,1.4335e-05,3.4320e-06,3.1608e-12
SW_30,9.4006e-09,1.5890e-08,4.9289e-09,2.5926e-02,2.0792e-03,,4.3594e-02,1.2941e-02,1.4424e-10
SW_60,9.4882e-08,1.8239e-07,4.1988e-08,9.7549e-01,1.4335e-05,4.3594e-02,,6.0608e-01,4.6533e-10
SW_120,6.6820e-08,1.4242e-07,2.6956e-08,5.7373e-01,3.4320e-06,1.2941e-02,6.0608e-01,,1.6022e-10
sFC,1.8925e-03,1.8538e-03,5.7622e-03,8.1511e-12,3.1608e-12,1.4424e-10,4.6533e-10,1.6022e-10,
