,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0681
SVWP,-0.1996,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0667
DCC_joint,0.5012,0.6822,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.2074
SW_cross_validated,-10.2745,-9.7077,-10.9223,-,0.0002,0.9333,1.,1.,0.0000
SW_15,-13.4409,-13.0905,-13.8479,-6.4365,-,0.0749,0.0005,0.0001,0.0000
SW_30,-9.9667,-9.6305,-10.3916,-2.4274,3.593,-,1.,0.4659,0.0000
SW_60,-8.5438,-8.167,-9.0289,-0.0312,5.883,2.1705,-,1.,0.0000
SW_120,-8.7503,-8.3084,-9.3001,0.573,6.5918,2.7583,0.5249,-,0.0000
sFC,3.6353,3.6446,3.1319,15.4157,16.3069,12.963,12.0606,12.8799,-
