,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.09,0.22,4.59,6.01,4.46,3.82,3.91,1.63
SVWP,0.09,,0.31,4.34,5.85,4.31,3.65,3.72,1.63
DCC_joint,0.22,0.31,,4.88,6.19,4.65,4.04,4.16,1.40
SW_cross_validated,4.59,4.34,4.88,,2.88,1.09,0.01,0.26,6.89
SW_15,6.01,5.85,6.19,2.88,,1.61,2.63,2.95,7.29
SW_30,4.46,4.31,4.65,1.09,1.61,,0.97,1.23,5.80
SW_60,3.82,3.65,4.04,0.01,2.63,0.97,,0.23,5.39
SW_120,3.91,3.72,4.16,0.26,2.95,1.23,0.23,,5.76
sFC,1.63,1.63,1.40,6.89,7.29,5.80,5.39,5.76,
