,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,9.9960e-01,3.6729e-02,1.0221e-03,5.7164e-10,6.3047e-08,3.5907e-05,8.7210e-03,1.5681e-01
SVWP,9.9960e-01,,3.8019e-02,1.1112e-03,6.7970e-10,7.5091e-08,4.0340e-05,9.2269e-03,1.5986e-01
DCC_joint,3.6729e-02,3.8019e-02,,1.7988e-01,2.0295e-08,8.4896e-06,9.5730e-03,6.1740e-01,4.3763e-01
SW_cross_validated,1.0221e-03,1.1112e-03,1.7988e-01,,1.1773e-08,1.7678e-05,9.4487e-02,3.4670e-01,3.3760e-02
SW_15,5.7164e-10,6.7970e-10,2.0295e-08,1.1773e-08,,2.5650e-05,1.2338e-07,7.0634e-09,4.6312e-09
SW_30,6.3047e-08,7.5091e-08,8.4896e-06,1.7678e-05,2.5650e-05,,8.2427e-04,4.8350e-06,1.1710e-06
SW_60,3.5907e-05,4.0340e-05,9.5730e-03,9.4487e-02,1.2338e-07,8.2427e-04,,1.6242e-02,1.2338e-03
SW_120,8.7210e-03,9.2269e-03,6.1740e-01,3.4670e-01,7.0634e-09,4.8350e-06,1.6242e-02,,1.8703e-01
sFC,1.5681e-01,1.5986e-01,4.3763e-01,3.3760e-02,4.6312e-09,1.1710e-06,1.2338e-03,1.8703e-01,
