,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.228,0.452,0.010,0.238,-0.019,-0.226,0.097,0.024,0.042,-0.172,0.261,-0.223,-0.155,-0.175
1,-0.228,1.000,-0.204,0.049,-0.149,-0.041,0.161,-0.615,0.189,0.331,0.035,-0.295,-0.098,-0.078,-0.166
2,0.452,-0.204,1.000,-0.014,0.298,-0.074,-0.244,0.097,0.099,-0.043,-0.283,0.052,-0.121,0.127,-0.015
3,0.010,0.049,-0.014,1.000,-0.168,0.020,0.109,-0.058,-0.050,-0.019,0.129,-0.145,0.075,0.133,0.177
4,0.238,-0.149,0.298,-0.168,1.000,-0.169,-0.372,0.085,-0.072,0.028,-0.379,0.346,-0.286,-0.239,-0.152
5,-0.019,-0.041,-0.074,0.020,-0.169,1.000,0.253,0.097,0.090,-0.103,0.031,0.037,0.149,-0.071,-0.023
6,-0.226,0.161,-0.244,0.109,-0.372,0.253,1.000,-0.081,-0.009,0.086,0.188,-0.284,0.299,0.181,0.004
7,0.097,-0.615,0.097,-0.058,0.085,0.097,-0.081,1.000,-0.183,-0.137,-0.033,0.252,0.153,0.062,0.206
8,0.024,0.189,0.099,-0.050,-0.072,0.090,-0.009,-0.183,1.000,-0.087,-0.252,-0.048,-0.095,0.130,-0.147
9,0.042,0.331,-0.043,-0.019,0.028,-0.103,0.086,-0.137,-0.087,1.000,-0.026,-0.154,-0.056,-0.207,-0.169
10,-0.172,0.035,-0.283,0.129,-0.379,0.031,0.188,-0.033,-0.252,-0.026,1.000,-0.073,0.168,0.016,0.097
11,0.261,-0.295,0.052,-0.145,0.346,0.037,-0.284,0.252,-0.048,-0.154,-0.073,1.000,-0.129,-0.215,-0.198
12,-0.223,-0.098,-0.121,0.075,-0.286,0.149,0.299,0.153,-0.095,-0.056,0.168,-0.129,1.000,0.298,0.213
13,-0.155,-0.078,0.127,0.133,-0.239,-0.071,0.181,0.062,0.130,-0.207,0.016,-0.215,0.298,1.000,0.159
14,-0.175,-0.166,-0.015,0.177,-0.152,-0.023,0.004,0.206,-0.147,-0.169,0.097,-0.198,0.213,0.159,1.000
