,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.220,0.446,0.013,0.219,-0.025,-0.217,0.077,0.034,0.026,-0.145,0.239,-0.195,-0.139,-0.152
1,-0.220,1.000,-0.202,0.049,-0.156,-0.017,0.179,-0.577,0.172,0.321,0.041,-0.275,-0.074,-0.064,-0.154
2,0.446,-0.202,1.000,0.010,0.283,-0.076,-0.235,0.097,0.102,-0.054,-0.265,0.039,-0.112,0.141,0.004
3,0.013,0.049,0.010,1.000,-0.170,0.027,0.115,-0.054,-0.033,-0.029,0.131,-0.138,0.088,0.152,0.166
4,0.219,-0.156,0.283,-0.170,1.000,-0.170,-0.359,0.095,-0.072,0.024,-0.351,0.344,-0.265,-0.232,-0.136
5,-0.025,-0.017,-0.076,0.027,-0.170,1.000,0.253,0.086,0.108,-0.080,0.041,0.032,0.140,-0.066,-0.027
6,-0.217,0.179,-0.235,0.115,-0.359,0.253,1.000,-0.082,-0.000,0.103,0.186,-0.263,0.286,0.160,-0.007
7,0.077,-0.577,0.097,-0.054,0.095,0.086,-0.082,1.000,-0.155,-0.131,-0.029,0.239,0.148,0.056,0.205
8,0.034,0.172,0.102,-0.033,-0.072,0.108,-0.000,-0.155,1.000,-0.075,-0.231,-0.039,-0.080,0.140,-0.141
9,0.026,0.321,-0.054,-0.029,0.024,-0.080,0.103,-0.131,-0.075,1.000,-0.033,-0.137,-0.032,-0.193,-0.173
10,-0.145,0.041,-0.265,0.131,-0.351,0.041,0.186,-0.029,-0.231,-0.033,1.000,-0.050,0.161,0.017,0.080
11,0.239,-0.275,0.039,-0.138,0.344,0.032,-0.263,0.239,-0.039,-0.137,-0.050,1.000,-0.117,-0.201,-0.196
12,-0.195,-0.074,-0.112,0.088,-0.265,0.140,0.286,0.148,-0.080,-0.032,0.161,-0.117,1.000,0.269,0.197
13,-0.139,-0.064,0.141,0.152,-0.232,-0.066,0.160,0.056,0.140,-0.193,0.017,-0.201,0.269,1.000,0.148
14,-0.152,-0.154,0.004,0.166,-0.136,-0.027,-0.007,0.205,-0.141,-0.173,0.080,-0.196,0.197,0.148,1.000
