,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.134,0.065,0.147,0.124,0.162,0.135,0.162,0.146,0.176,0.154,0.126,0.144,0.161,0.158
1,0.134,0.000,0.140,0.168,0.148,0.165,0.141,0.032,0.146,0.102,0.178,0.114,0.165,0.171,0.161
2,0.065,0.140,0.000,0.149,0.114,0.172,0.134,0.164,0.158,0.180,0.126,0.172,0.162,0.165,0.178
3,0.147,0.168,0.149,0.000,0.132,0.172,0.160,0.167,0.167,0.174,0.147,0.152,0.163,0.150,0.153
4,0.124,0.148,0.114,0.132,0.000,0.146,0.090,0.158,0.132,0.155,0.103,0.098,0.122,0.129,0.130
5,0.162,0.165,0.172,0.172,0.146,0.000,0.124,0.161,0.156,0.163,0.182,0.171,0.158,0.168,0.194
6,0.135,0.141,0.134,0.160,0.090,0.124,0.000,0.162,0.165,0.161,0.147,0.119,0.111,0.155,0.179
7,0.162,0.032,0.164,0.167,0.158,0.161,0.162,0.000,0.149,0.157,0.179,0.122,0.153,0.174,0.142
8,0.146,0.146,0.158,0.167,0.132,0.156,0.165,0.149,0.000,0.163,0.140,0.165,0.159,0.153,0.171
9,0.176,0.102,0.180,0.174,0.155,0.163,0.161,0.157,0.163,0.000,0.165,0.147,0.164,0.144,0.161
10,0.154,0.178,0.126,0.147,0.103,0.182,0.147,0.179,0.140,0.165,0.000,0.163,0.150,0.174,0.164
11,0.126,0.114,0.172,0.152,0.098,0.171,0.119,0.122,0.165,0.147,0.163,0.000,0.160,0.141,0.146
12,0.144,0.165,0.162,0.163,0.122,0.158,0.111,0.153,0.159,0.164,0.150,0.160,0.000,0.121,0.154
13,0.161,0.171,0.165,0.150,0.129,0.168,0.155,0.174,0.153,0.144,0.174,0.141,0.121,0.000,0.165
14,0.158,0.161,0.178,0.153,0.130,0.194,0.179,0.142,0.171,0.161,0.164,0.146,0.154,0.165,0.000
