,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.093,0.072,0.102,0.090,0.100,0.087,0.095,0.099,0.091,0.075,0.087,0.082,0.082,0.068
1,0.093,0.000,0.089,0.099,0.090,0.104,0.092,0.054,0.094,0.084,0.076,0.084,0.089,0.090,0.070
2,0.072,0.089,0.000,0.097,0.070,0.092,0.081,0.088,0.089,0.086,0.063,0.085,0.077,0.075,0.065
3,0.102,0.099,0.097,0.000,0.095,0.098,0.093,0.091,0.095,0.093,0.072,0.092,0.082,0.085,0.070
4,0.090,0.090,0.070,0.095,0.000,0.088,0.071,0.089,0.092,0.092,0.063,0.077,0.074,0.074,0.075
5,0.100,0.104,0.092,0.098,0.088,0.000,0.087,0.097,0.097,0.097,0.074,0.092,0.085,0.091,0.071
6,0.087,0.092,0.081,0.093,0.071,0.087,0.000,0.093,0.096,0.090,0.070,0.081,0.075,0.080,0.069
7,0.095,0.054,0.088,0.091,0.089,0.097,0.093,0.000,0.092,0.092,0.073,0.082,0.082,0.085,0.065
8,0.099,0.094,0.089,0.095,0.092,0.097,0.096,0.092,0.000,0.092,0.069,0.091,0.087,0.085,0.067
9,0.091,0.084,0.086,0.093,0.092,0.097,0.090,0.092,0.092,0.000,0.073,0.091,0.082,0.080,0.064
10,0.075,0.076,0.063,0.072,0.063,0.074,0.070,0.073,0.069,0.073,0.000,0.073,0.064,0.065,0.057
11,0.087,0.084,0.085,0.092,0.077,0.092,0.081,0.082,0.091,0.091,0.073,0.000,0.080,0.080,0.065
12,0.082,0.089,0.077,0.082,0.074,0.085,0.075,0.082,0.087,0.082,0.064,0.080,0.000,0.069,0.058
13,0.082,0.090,0.075,0.085,0.074,0.091,0.080,0.085,0.085,0.080,0.065,0.080,0.069,0.000,0.066
14,0.068,0.070,0.065,0.070,0.075,0.071,0.069,0.065,0.067,0.064,0.057,0.065,0.058,0.066,0.000
