,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.198,0.405,-0.001,0.194,-0.019,-0.185,0.068,0.042,0.016,-0.080,0.209,-0.140,-0.112,-0.116
1,-0.198,1.000,-0.188,0.057,-0.157,0.005,0.197,-0.513,0.157,0.299,0.045,-0.233,-0.040,-0.048,-0.130
2,0.405,-0.188,1.000,0.039,0.227,-0.070,-0.198,0.095,0.104,-0.064,-0.200,0.006,-0.080,0.169,0.043
3,-0.001,0.057,0.039,1.000,-0.169,0.032,0.123,-0.043,-0.016,-0.042,0.145,-0.116,0.108,0.169,0.150
4,0.194,-0.157,0.227,-0.169,1.000,-0.149,-0.317,0.120,-0.067,0.038,-0.282,0.327,-0.210,-0.219,-0.113
5,-0.019,0.005,-0.070,0.032,-0.149,1.000,0.242,0.078,0.124,-0.047,0.047,0.041,0.127,-0.055,-0.045
6,-0.185,0.197,-0.198,0.123,-0.317,0.242,1.000,-0.075,0.013,0.118,0.165,-0.214,0.263,0.129,-0.020
7,0.068,-0.513,0.095,-0.043,0.120,0.078,-0.075,1.000,-0.134,-0.113,-0.029,0.221,0.139,0.049,0.191
8,0.042,0.157,0.104,-0.016,-0.067,0.124,0.013,-0.134,1.000,-0.053,-0.191,-0.026,-0.060,0.147,-0.135
9,0.016,0.299,-0.064,-0.042,0.038,-0.047,0.118,-0.113,-0.053,1.000,-0.047,-0.096,-0.006,-0.177,-0.180
10,-0.080,0.045,-0.200,0.145,-0.282,0.047,0.165,-0.029,-0.191,-0.047,1.000,0.009,0.132,0.029,0.057
11,0.209,-0.233,0.006,-0.116,0.327,0.041,-0.214,0.221,-0.026,-0.096,0.009,1.000,-0.090,-0.168,-0.187
12,-0.140,-0.040,-0.080,0.108,-0.210,0.127,0.263,0.139,-0.060,-0.006,0.132,-0.090,1.000,0.217,0.175
13,-0.112,-0.048,0.169,0.169,-0.219,-0.055,0.129,0.049,0.147,-0.177,0.029,-0.168,0.217,1.000,0.131
14,-0.116,-0.130,0.043,0.150,-0.113,-0.045,-0.020,0.191,-0.135,-0.180,0.057,-0.187,0.175,0.131,1.000
