,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.066,0.050,0.077,0.069,0.073,0.061,0.071,0.076,0.065,0.056,0.065,0.058,0.058,0.049
1,0.066,0.000,0.061,0.067,0.065,0.075,0.066,0.034,0.067,0.057,0.056,0.060,0.066,0.064,0.049
2,0.050,0.061,0.000,0.075,0.049,0.064,0.054,0.063,0.066,0.060,0.045,0.061,0.057,0.052,0.047
3,0.077,0.067,0.075,0.000,0.075,0.067,0.067,0.063,0.066,0.063,0.056,0.066,0.062,0.062,0.051
4,0.069,0.065,0.049,0.075,0.000,0.065,0.049,0.066,0.072,0.068,0.047,0.060,0.055,0.056,0.059
5,0.073,0.075,0.064,0.067,0.065,0.000,0.063,0.071,0.071,0.070,0.056,0.069,0.064,0.066,0.051
6,0.061,0.066,0.054,0.067,0.049,0.063,0.000,0.069,0.069,0.064,0.051,0.056,0.054,0.055,0.051
7,0.071,0.034,0.063,0.063,0.066,0.071,0.069,0.000,0.069,0.067,0.054,0.061,0.063,0.063,0.049
8,0.076,0.067,0.066,0.066,0.072,0.071,0.069,0.069,0.000,0.067,0.050,0.069,0.068,0.063,0.049
9,0.065,0.057,0.060,0.063,0.068,0.070,0.064,0.067,0.067,0.000,0.057,0.067,0.060,0.058,0.046
10,0.056,0.056,0.045,0.056,0.047,0.056,0.051,0.054,0.050,0.057,0.000,0.056,0.050,0.049,0.046
11,0.065,0.060,0.061,0.066,0.060,0.069,0.056,0.061,0.069,0.067,0.056,0.000,0.061,0.059,0.049
12,0.058,0.066,0.057,0.062,0.055,0.064,0.054,0.063,0.068,0.060,0.050,0.061,0.000,0.048,0.042
13,0.058,0.064,0.052,0.062,0.056,0.066,0.055,0.063,0.063,0.058,0.049,0.059,0.048,0.000,0.048
14,0.049,0.049,0.047,0.051,0.059,0.051,0.051,0.049,0.049,0.046,0.046,0.049,0.042,0.048,0.000
