,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.14,0.91,1.75,3.77,1.60,1.09,2.49,30.15
SVWP,0.14,,0.73,1.58,3.56,1.42,0.91,2.26,28.18
DCC_joint,0.91,0.73,,1.03,3.14,0.83,0.21,1.69,32.07
SW_cross_validated,1.75,1.58,1.03,,1.85,0.24,0.84,0.38,21.43
SW_15,3.77,3.56,3.14,1.85,,2.19,2.92,1.72,18.34
SW_30,1.60,1.42,0.83,0.24,2.19,,0.63,0.68,24.40
SW_60,1.09,0.91,0.21,0.84,2.92,0.63,,1.45,30.29
SW_120,2.49,2.26,1.69,0.38,1.72,0.68,1.45,,28.04
sFC,30.15,28.18,32.07,21.43,18.34,24.40,30.29,28.04,
