,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.03,0.90,4.24,7.69,5.24,3.75,3.24,1.80
SVWP,0.03,,0.94,4.22,7.68,5.22,3.73,3.22,1.84
DCC_joint,0.90,0.94,,5.58,8.79,6.26,4.78,4.26,0.85
SW_cross_validated,4.24,4.22,5.58,,4.48,1.86,0.11,0.47,7.46
SW_15,7.69,7.68,8.79,4.48,,2.34,3.97,4.49,10.13
SW_30,5.24,5.22,6.26,1.86,2.34,,1.58,2.08,7.46
SW_60,3.75,3.73,4.78,0.11,3.97,1.58,,0.52,5.98
SW_120,3.24,3.22,4.26,0.47,4.49,2.08,0.52,,5.43
sFC,1.80,1.84,0.85,7.46,10.13,7.46,5.98,5.43,
