,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.33,-17.77,11.28,32.27,9.33,5.95,20.50,-9.35
SVWP,-0.33,,-17.95,11.58,32.49,9.49,6.15,20.79,-9.61
DCC_joint,-17.77,-17.95,,21.66,38.08,17.06,15.89,28.65,13.71
SW_cross_validated,11.28,11.58,21.66,,23.38,1.56,-3.20,9.48,-16.06
SW_15,32.27,32.49,38.08,23.38,,-19.16,-24.78,-15.06,-35.06
SW_30,9.33,9.49,17.06,1.56,-19.16,,-4.00,6.20,-12.24
SW_60,5.95,6.15,15.89,-3.20,-24.78,-4.00,,11.76,-9.82
SW_120,20.50,20.79,28.65,9.48,-15.06,6.20,11.76,,-24.47
sFC,-9.35,-9.61,13.71,-16.06,-35.06,-12.24,-9.82,-24.47,
