,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,0.0236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SVWP,-3.4348,-,0.0000,1.,0.0000,1.,0.3458,0.0000,0.0000
DCC_joint,-15.4193,-6.5432,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,-5.351,-0.3205,9.5504,-,0.0000,1.,0.0283,0.0000,0.0000
SW_15,-21.6706,-12.2062,-9.7176,-16.7467,-,0.0000,0.0000,0.0000,0.0000
SW_30,-5.5176,-0.4226,9.4383,-0.1461,16.674,-,0.0461,0.0000,0.0000
SW_60,-9.0416,-2.6023,6.5195,-3.3832,14.5899,-3.2437,-,0.0000,0.0000
SW_120,-63.2279,-35.1328,-59.1571,-57.7832,-33.1927,-58.0147,-60.4388,-,0.0000
sFC,-71.3855,-37.7849,-72.2033,-65.8309,-38.4007,-66.1956,-70.8923,-5.9625,-
