,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.09,0.44,0.62,1.22,0.62,0.21,0.23,4.10
SVWP,0.09,,2.33,2.56,5.30,2.89,1.27,1.23,23.18
DCC_joint,0.44,2.33,,0.74,3.55,0.84,1.06,0.88,25.62
SW_cross_validated,0.62,2.56,0.74,,2.17,0.01,1.54,1.38,15.84
SW_15,1.22,5.30,3.55,2.17,,2.48,4.31,3.88,16.13
SW_30,0.62,2.89,0.84,0.01,2.48,,1.76,1.54,19.93
SW_60,0.21,1.27,1.06,1.54,4.31,1.76,,0.07,23.93
SW_120,0.23,1.23,0.88,1.38,3.88,1.54,0.07,,20.07
sFC,4.10,23.18,25.62,15.84,16.13,19.93,23.93,20.07,
