,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,1.07,2.07,7.86,5.69,3.75,2.54,0.80
SVWP,0.02,,1.10,2.09,7.91,5.73,3.78,2.56,0.83
DCC_joint,1.07,1.10,,1.04,6.39,4.28,2.51,1.48,0.32
SW_cross_validated,2.07,2.09,1.04,,4.78,2.80,1.25,0.41,1.38
SW_15,7.86,7.91,6.39,4.78,,2.44,3.99,4.35,7.12
SW_30,5.69,5.73,4.28,2.80,2.44,,1.72,2.35,4.91
SW_60,3.75,3.78,2.51,1.25,3.99,1.72,,0.80,2.99
SW_120,2.54,2.56,1.48,0.41,4.35,2.35,0.80,,1.85
sFC,0.80,0.83,0.32,1.38,7.12,4.91,2.99,1.85,
