,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,3.43,15.42,5.35,21.67,5.52,9.04,63.23,71.39
SVWP,3.43,,6.54,0.32,12.21,0.42,2.60,35.13,37.78
DCC_joint,15.42,6.54,,-9.55,9.72,-9.44,-6.52,59.16,72.20
SW_cross_validated,5.35,0.32,-9.55,,16.75,0.15,3.38,57.78,65.83
SW_15,21.67,12.21,9.72,16.75,,-16.67,-14.59,33.19,38.40
SW_30,5.52,0.42,-9.44,0.15,-16.67,,3.24,58.01,66.20
SW_60,9.04,2.60,-6.52,3.38,-14.59,3.24,,60.44,70.89
SW_120,63.23,35.13,59.16,57.78,33.19,58.01,60.44,,5.96
sFC,71.39,37.78,72.20,65.83,38.40,66.20,70.89,5.96,
