,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.34,1.54,0.54,2.17,0.55,0.90,6.32,7.14
SVWP,0.34,,0.65,0.03,1.22,0.04,0.26,3.51,3.78
DCC_joint,1.54,0.65,,0.96,0.97,0.94,0.65,5.92,7.22
SW_cross_validated,0.54,0.03,0.96,,1.67,0.01,0.34,5.78,6.58
SW_15,2.17,1.22,0.97,1.67,,1.67,1.46,3.32,3.84
SW_30,0.55,0.04,0.94,0.01,1.67,,0.32,5.80,6.62
SW_60,0.90,0.26,0.65,0.34,1.46,0.32,,6.04,7.09
SW_120,6.32,3.51,5.92,5.78,3.32,5.80,6.04,,0.60
sFC,7.14,3.78,7.22,6.58,3.84,6.62,7.09,0.60,
