,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.00,2.87,2.09,3.68,1.59,2.95,15.28,20.57
SVWP,0.00,,2.81,2.06,3.62,1.57,2.90,14.89,19.94
DCC_joint,2.87,2.81,,0.38,1.25,1.16,0.08,14.77,22.09
SW_cross_validated,2.09,2.06,0.38,,1.41,0.62,0.45,11.52,15.92
SW_15,3.68,3.62,1.25,1.41,,2.18,1.19,10.67,15.56
SW_30,1.59,1.57,1.16,0.62,2.18,,1.24,13.89,19.40
SW_60,2.95,2.90,0.08,0.45,1.19,1.24,,14.87,22.36
SW_120,15.28,14.89,14.77,11.52,10.67,13.89,14.87,,8.06
sFC,20.57,19.94,22.09,15.92,15.56,19.40,22.36,8.06,
