,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.76,3.99,22.82,79.59,52.25,33.50,22.30,0.85
DCC_joint,,0.76,,3.22,22.06,79.22,51.70,32.87,21.72,0.22
DCC_bivariate_loop,,3.99,3.22,,19.13,78.73,50.02,30.55,19.43,-2.42
SW_cross_validated,,22.82,22.06,19.13,,74.29,38.59,16.07,6.34,-16.98
SW_15,,79.59,79.22,78.73,74.29,,-30.92,-45.60,-40.64,-61.49
SW_30,,52.25,51.70,50.02,38.59,-30.92,,-17.36,-19.24,-40.70
SW_60,,33.50,32.87,30.55,16.07,-45.60,-17.36,,-5.45,-26.54
SW_120,,22.30,21.72,19.43,6.34,-40.64,-19.24,-5.45,,-18.55
sFC,,0.85,0.22,-2.42,-16.98,-61.49,-40.70,-26.54,-18.55,
