,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.25,-0.00,18.28,73.28,54.65,35.85,20.26,0.01
DCC_joint,,0.25,,-0.30,21.82,95.09,79.77,51.77,22.94,-0.30
DCC_bivariate_loop,,-0.00,-0.30,,20.18,83.71,65.57,42.87,21.76,0.01
SW_cross_validated,,18.28,21.82,20.18,,50.50,29.36,11.58,4.37,-20.37
SW_15,,73.28,95.09,83.71,50.50,,-34.85,-56.52,-37.70,-84.88
SW_30,,54.65,79.77,65.57,29.36,-34.85,,-29.17,-18.55,-66.90
SW_60,,35.85,51.77,42.87,11.58,-56.52,-29.17,,-4.20,-43.72
SW_120,,20.26,22.94,21.76,4.37,-37.70,-18.55,-4.20,,-21.91
sFC,,0.01,-0.30,0.01,-20.37,-84.88,-66.90,-43.72,-21.91,
