,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.4635e-09,7.7787e-01,1.0643e-09,3.7723e-22,3.2183e-19,4.1918e-16,3.1855e-12,1.0205e-12
DCC_joint,,1.4635e-09,,3.7142e-12,4.0821e-04,3.0232e-25,3.4245e-22,1.0739e-17,1.2026e-08,3.5353e-10
DCC_bivariate_loop,,7.7787e-01,3.7142e-12,,1.0389e-10,6.2895e-25,2.4789e-22,2.6355e-19,4.1328e-14,1.2092e-15
SW_cross_validated,,1.0643e-09,4.0821e-04,1.0389e-10,,4.2088e-19,1.3213e-14,1.1564e-08,4.8300e-02,2.7379e-01
SW_15,,3.7723e-22,3.0232e-25,6.2895e-25,4.2088e-19,,8.1156e-19,3.8821e-23,2.0304e-21,1.4404e-24
SW_30,,3.2183e-19,3.4245e-22,2.4789e-22,1.3213e-14,8.1156e-19,,1.9438e-17,9.2584e-17,7.8116e-21
SW_60,,4.1918e-16,1.0739e-17,2.6355e-19,1.1564e-08,3.8821e-23,1.9438e-17,,1.5857e-09,2.1434e-14
SW_120,,3.1855e-12,1.2026e-08,4.1328e-14,4.8300e-02,2.0304e-21,9.2584e-17,1.5857e-09,,7.7379e-02
sFC,,1.0205e-12,3.5353e-10,1.2092e-15,2.7379e-01,1.4404e-24,7.8116e-21,2.1434e-14,7.7379e-02,
