,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.6309e-08,6.8364e-01,1.4226e-13,1.0968e-20,2.9848e-17,6.3244e-14,5.8021e-14,6.3011e-09
DCC_joint,,6.6309e-08,,2.8033e-11,3.7546e-15,6.2601e-25,1.9706e-20,2.0051e-15,3.1993e-15,9.3127e-04
DCC_bivariate_loop,,6.8364e-01,2.8033e-11,,6.3498e-17,4.2628e-24,1.5171e-20,4.1525e-17,5.4364e-17,2.4095e-12
SW_cross_validated,,1.4226e-13,3.7546e-15,6.3498e-17,,2.9807e-21,2.1394e-14,4.0876e-02,1.1751e-02,8.7478e-14
SW_15,,1.0968e-20,6.2601e-25,4.2628e-24,2.9807e-21,,1.0243e-16,1.5429e-20,4.2650e-20,2.2313e-24
SW_30,,2.9848e-17,1.9706e-20,1.5171e-20,2.1394e-14,1.0243e-16,,3.0609e-13,1.1826e-12,1.1234e-19
SW_60,,6.3244e-14,2.0051e-15,4.1525e-17,4.0876e-02,1.5429e-20,3.0609e-13,,5.1278e-01,3.2902e-14
SW_120,,5.8021e-14,3.1993e-15,5.4364e-17,1.1751e-02,4.2650e-20,1.1826e-12,5.1278e-01,,4.5426e-14
sFC,,6.3011e-09,9.3127e-04,2.4095e-12,8.7478e-14,2.2313e-24,1.1234e-19,3.2902e-14,4.5426e-14,
