,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.34,1.79,10.19,35.55,23.34,14.97,9.97,0.38
DCC_joint,,0.34,,1.44,9.87,35.43,23.12,14.70,9.71,0.10
DCC_bivariate_loop,,1.79,1.44,,8.56,35.21,22.37,13.66,8.69,1.08
SW_cross_validated,,10.19,9.87,8.56,,33.22,17.26,7.19,2.84,7.59
SW_15,,35.55,35.43,35.21,33.22,,13.83,20.39,18.17,27.50
SW_30,,23.34,23.12,22.37,17.26,13.83,,7.76,8.60,18.20
SW_60,,14.97,14.70,13.66,7.19,20.39,7.76,,2.44,11.87
SW_120,,9.97,9.71,8.69,2.84,18.17,8.60,2.44,,8.30
sFC,,0.38,0.10,1.08,7.59,27.50,18.20,11.87,8.30,
