,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.0352e-01,9.9649e-01,4.5181e-13,9.6340e-24,1.8455e-21,3.4199e-18,7.7336e-14,9.9583e-01
DCC_joint,,8.0352e-01,,7.6449e-01,2.1342e-14,8.9487e-26,2.1017e-24,4.8695e-21,8.8835e-15,7.6994e-01
DCC_bivariate_loop,,9.9649e-01,7.6449e-01,,8.2865e-14,8.8269e-25,7.0768e-23,1.4127e-19,2.2311e-14,9.9116e-01
SW_cross_validated,,4.5181e-13,2.1342e-14,8.2865e-14,,7.5865e-21,1.1751e-16,8.9682e-10,3.7229e-04,7.0349e-14
SW_15,,9.6340e-24,8.9487e-26,8.8269e-25,7.5865e-21,,5.6467e-18,1.0123e-21,1.3965e-18,6.8816e-25
SW_30,,1.8455e-21,2.1017e-24,7.0768e-23,1.1751e-16,5.6467e-18,,1.3149e-16,3.5287e-13,4.9384e-23
SW_60,,3.4199e-18,4.8695e-21,1.4127e-19,8.9682e-10,1.0123e-21,1.3149e-16,,5.3409e-04,9.9687e-20
SW_120,,7.7336e-14,8.8835e-15,2.2311e-14,3.7229e-04,1.3965e-18,3.5287e-13,5.3409e-04,,1.9875e-14
sFC,,9.9583e-01,7.6994e-01,9.9116e-01,7.0349e-14,6.8816e-25,4.9384e-23,9.9687e-20,1.9875e-14,
