,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.5221,0.0000,0.7159,0.0000,0.7374,0.0000,0.0000,0.0004
SVWP,0.5221,,0.0000,0.3353,0.0000,0.7566,0.0000,0.0000,0.0000
DCC_joint,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0696,0.0000,0.0001
SW_cross_validated,0.7159,0.3353,0.0000,,0.0000,0.4960,0.0000,0.0000,0.0058
SW_15,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000
SW_30,0.7374,0.7566,0.0000,0.4960,0.0000,,0.0000,0.0000,0.0000
SW_60,0.0000,0.0000,0.0696,0.0000,0.0000,0.0000,,0.0000,0.0000
SW_120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
sFC,0.0004,0.0000,0.0001,0.0058,0.0000,0.0000,0.0000,0.0000,
