,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,0.17,0.76,3.81,1.82,0.95,0.51,0.81
SVWP,0.05,,0.25,0.85,4.13,2.00,1.06,0.60,0.80
DCC_joint,0.17,0.25,,0.69,4.38,1.95,0.91,0.40,1.20
SW_cross_validated,0.76,0.85,0.69,,3.05,1.01,0.15,0.31,1.78
SW_15,3.81,4.13,4.38,3.05,,2.38,3.14,3.76,6.23
SW_30,1.82,2.00,1.95,1.01,2.38,,0.92,1.47,3.38
SW_60,0.95,1.06,0.91,0.15,3.14,0.92,,0.50,2.12
SW_120,0.51,0.60,0.40,0.31,3.76,1.47,0.50,,1.59
sFC,0.81,0.80,1.20,1.78,6.23,3.38,2.12,1.59,
