,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.08,1.73,0.64,4.20,2.50,1.20,0.34,1.33
SVWP,0.08,,1.92,0.74,4.54,2.74,1.37,0.44,1.30
DCC_joint,1.73,1.92,,0.99,3.31,0.97,0.75,1.66,3.77
SW_cross_validated,0.64,0.74,0.99,,3.46,1.74,0.44,0.38,2.07
SW_15,4.20,4.54,3.31,3.46,,2.51,4.25,4.76,7.00
SW_30,2.50,2.74,0.97,1.74,2.51,,1.80,2.62,4.83
SW_60,1.20,1.37,0.75,0.44,4.25,1.80,,1.02,3.18
SW_120,0.34,0.44,1.66,0.38,4.76,2.62,1.02,,1.96
sFC,1.33,1.30,3.77,2.07,7.00,4.83,3.18,1.96,
