,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.06,0.63,0.04,2.33,0.03,0.74,0.72,0.36
SVWP,0.06,,0.72,0.10,2.39,0.03,0.82,0.70,0.47
DCC_joint,0.63,0.72,,0.53,3.12,0.68,0.18,1.40,0.39
SW_cross_validated,0.04,0.10,0.53,,2.16,0.07,0.65,0.70,0.28
SW_15,2.33,2.39,3.12,2.16,,2.38,2.94,1.62,3.34
SW_30,0.03,0.03,0.68,0.07,2.38,,0.79,0.71,0.42
SW_60,0.74,0.82,0.18,0.65,2.94,0.79,,1.42,0.54
SW_120,0.72,0.70,1.40,0.70,1.62,0.71,1.42,,1.26
sFC,0.36,0.47,0.39,0.28,3.34,0.42,0.54,1.26,
