,0,1,2
246,0.10,0.63,0.27
247,0.36,0.59,0.05
248,0.79,0.21,
249,0.12,0.88,
250,0.96,0.04,
251,0.95,0.05,
252,0.36,0.64,
253,0.23,0.77,
254,0.99,0.01,
255,1.00,,
256,0.85,0.15,
257,0.27,0.65,0.09
258,0.74,0.26,
259,0.17,0.70,0.13
260,0.25,0.67,0.08
261,0.04,0.60,0.37
262,1.00,,
263,0.33,0.28,0.40
264,0.43,0.57,
265,1.00,,
266,0.39,0.33,0.28
267,1.00,,
268,0.58,0.31,0.11
269,0.89,0.11,
270,1.00,,
271,0.45,0.53,0.02
272,0.90,0.10,
273,0.53,0.01,0.46
274,0.94,0.06,
275,0.97,0.03,
276,0.40,0.01,0.59
277,0.11,0.53,0.36
278,0.09,0.33,0.58
279,0.33,0.67,0.01
280,0.35,0.34,0.31
281,0.60,0.22,0.18
282,0.54,0.18,0.29
283,0.52,0.11,0.38
284,0.57,0.43,
285,0.90,0.10,
286,1.00,,
287,0.08,0.04,0.88
288,0.96,0.04,
289,0.67,0.33,
290,0.47,0.54,
291,0.40,0.60,
292,0.88,0.12,
293,0.01,0.81,0.18
294,0.88,0.12,
295,0.23,0.07,0.70
296,0.29,0.71,
297,0.27,0.09,0.64
298,0.65,0.35,
299,0.15,0.38,0.47
300,1.00,,
301,1.00,,
302,0.36,0.31,0.33
303,1.00,,
304,0.64,0.36,
305,1.00,,
306,0.37,0.09,0.55
307,0.16,0.82,0.02
308,1.00,,
309,0.09,0.84,0.07
310,0.41,0.48,0.11
311,0.83,0.15,0.02
312,0.64,0.36,0.00
313,1.00,,
314,0.54,0.42,0.04
315,0.45,0.51,0.04
316,0.78,0.22,
317,0.06,0.94,
318,0.80,0.20,
319,0.68,0.30,0.03
320,1.00,0.00,
321,1.00,,
322,0.96,0.04,
323,0.26,0.73,0.01
324,0.13,0.14,0.74
325,0.73,0.26,0.01
326,1.00,,
327,0.08,0.80,0.12
328,1.00,,
329,0.80,0.19,0.01
330,1.00,,
331,0.36,0.64,
332,0.97,0.03,
333,1.00,,
334,0.90,0.10,
335,0.41,0.59,
336,1.00,,
337,1.00,,
338,0.96,0.04,
339,1.00,,
340,0.06,0.28,0.67
341,1.00,,
342,1.00,,
343,0.38,0.19,0.43
344,0.22,0.78,
345,0.42,0.28,0.30
346,0.48,0.21,0.31
347,0.35,0.52,0.13
348,0.33,0.67,0.00
349,0.55,0.30,0.15
350,0.86,0.14,
351,1.00,,
352,0.97,0.03,
353,1.00,,
354,0.12,0.10,0.78
355,0.40,0.10,0.50
356,0.72,0.26,0.01
357,0.98,0.02,
358,0.57,0.20,0.22
359,0.18,0.82,
360,1.00,,
361,0.61,0.30,0.08
362,1.00,,
363,1.00,,
364,0.32,0.21,0.47
365,0.34,0.47,0.19
366,1.00,,
367,0.38,0.53,0.09
368,0.77,0.06,0.17
369,0.37,0.63,
370,0.62,0.38,
371,0.47,0.53,0.00
372,0.97,0.03,
373,0.62,0.07,0.31
374,0.47,0.53,
375,0.84,0.16,
376,0.96,0.04,
377,0.75,0.25,
378,1.00,,
379,1.00,,
380,0.65,0.24,0.10
381,0.24,0.76,
382,1.00,,
383,1.00,,
384,0.95,0.05,
385,1.00,,
386,0.10,0.86,0.03
387,1.00,,
388,0.50,0.48,0.02
389,0.07,0.83,0.10
390,0.84,0.16,
391,0.74,0.14,0.13
392,0.01,0.45,0.54
393,0.53,0.44,0.03
394,1.00,,
395,0.03,0.37,0.61
396,0.40,0.60,
397,0.99,0.01,
398,1.00,,
399,0.05,0.74,0.21
400,1.00,,
401,0.41,0.52,0.07
402,0.81,0.19,
403,1.00,,
404,0.06,0.92,0.01
405,0.32,0.68,
406,0.01,0.98,
407,0.78,0.22,
408,0.75,0.25,
409,0.95,0.01,0.04
410,1.00,,
411,0.84,0.16,
412,0.93,0.07,
413,1.00,,
414,0.18,0.21,0.60
415,0.96,0.04,
416,0.27,0.73,
417,0.90,0.10,
418,1.00,,
419,0.14,0.49,0.37
420,0.95,0.01,0.05
421,0.60,0.01,0.39
422,0.05,0.86,0.10
423,1.00,,
424,0.89,0.11,
425,1.00,,
426,0.51,0.17,0.32
427,0.30,0.50,0.20
428,0.83,0.07,0.10
429,0.61,0.39,
430,0.01,0.69,0.30
431,0.23,0.64,0.12
432,0.97,0.03,
433,0.99,0.01,
434,0.32,0.36,0.32
435,0.99,0.01,
436,0.74,0.26,
437,0.08,0.40,0.52
438,0.85,0.15,
439,0.89,0.11,
440,0.69,0.28,0.03
441,0.96,0.04,
442,1.00,,
443,1.00,,
444,0.89,0.11,
445,0.18,0.75,0.07
446,0.28,0.72,
447,0.33,0.14,0.53
448,0.06,0.04,0.91
449,0.21,0.79,0.01
450,0.62,0.38,
451,0.36,0.64,
452,0.95,0.05,
453,1.00,,
454,0.97,0.03,
455,0.50,0.50,
456,1.00,,
457,1.00,,
458,0.10,0.89,0.02
459,0.15,0.04,0.80
460,0.42,0.58,
461,0.01,0.03,0.96
462,1.00,,
463,0.61,0.39,
464,0.07,0.35,0.57
465,0.04,0.56,0.40
466,0.43,0.34,0.24
467,1.00,,
468,0.99,0.01,
469,1.00,,
470,0.21,0.02,0.77
471,1.00,0.00,
472,0.37,0.58,0.05
473,0.36,0.64,
474,0.71,0.29,
475,0.86,0.08,0.06
476,0.66,0.34,
477,0.83,0.17,
478,0.32,0.30,0.38
479,1.00,,
480,0.03,0.46,0.51
481,0.22,0.33,0.45
482,0.05,0.55,0.40
483,0.09,0.31,0.60
484,0.50,0.07,0.43
485,0.91,0.09,
486,0.44,0.29,0.27
487,0.32,0.38,0.30
488,0.75,0.25,
489,1.00,,
490,0.58,0.42,
491,0.01,0.38,0.61
492,1.00,,
493,1.00,,
494,0.89,0.11,
495,0.50,0.39,0.11
496,0.90,0.10,
497,0.75,0.25,
498,1.00,,
499,0.93,0.07,
500,1.00,,
501,0.71,0.28,
502,0.86,0.14,
503,0.18,0.73,0.10
504,1.00,0.00,
505,0.96,0.04,
506,0.99,0.01,
507,0.53,0.25,0.22
508,1.00,,
509,0.20,0.25,0.55
510,0.31,0.61,0.07
511,0.41,0.59,
512,0.91,0.09,
513,1.00,,
514,0.34,0.61,0.05
515,0.17,0.32,0.51
516,0.68,0.08,0.24
517,1.00,,
518,0.55,0.45,
519,0.12,0.87,0.01
520,0.84,0.16,
521,1.00,,
522,1.00,0.00,
523,1.00,0.00,
524,0.11,0.21,0.68
525,0.29,0.08,0.62
526,1.00,,
527,0.27,0.41,0.33
528,0.44,0.56,
529,1.00,,
530,1.00,,
531,1.00,,
532,0.31,0.38,0.31
533,0.35,0.50,0.15
534,0.64,0.36,
535,0.44,0.12,0.44
536,0.34,0.39,0.27
537,0.75,0.25,
538,0.98,0.02,
539,0.12,0.20,0.68
540,0.09,0.91,
541,0.24,0.19,0.57
542,0.85,0.01,0.14
543,0.97,0.03,
544,0.62,0.38,
545,0.48,0.22,0.30
546,0.71,0.29,
547,0.74,0.26,
548,0.86,0.14,
549,1.00,,
550,0.76,0.24,
551,0.55,0.25,0.21
552,1.00,0.00,
553,0.96,0.04,
554,0.33,0.64,0.04
555,0.84,0.15,
556,0.53,0.42,0.05
557,0.23,0.06,0.71
558,0.81,0.19,
559,0.01,0.52,0.47
560,1.00,,
561,0.31,0.55,0.14
562,0.87,0.13,
563,1.00,,
564,0.39,0.61,
565,0.33,0.67,
566,0.18,0.33,0.49
567,1.00,,
568,0.12,0.27,0.62
569,1.00,,
570,0.18,0.10,0.73
571,0.64,0.16,0.20
572,1.00,,
573,0.41,0.32,0.27
574,0.27,0.48,0.25
575,0.67,0.20,0.13
576,0.82,0.18,
577,0.10,0.76,0.14
578,0.21,0.79,
579,1.00,,
580,0.18,0.50,0.32
581,0.99,0.01,
582,0.95,0.05,
583,0.13,0.56,0.30
584,0.89,0.05,0.06
585,0.39,0.04,0.57
586,0.96,0.04,
587,0.59,0.41,
588,1.00,,
589,1.00,,
590,0.95,0.05,
591,0.45,0.54,0.01
592,1.00,,
593,1.00,,
594,0.46,0.54,
595,0.70,0.29,0.01
596,1.00,,
597,1.00,,
598,0.10,0.90,
599,0.69,0.21,0.10
600,0.91,0.09,
601,0.98,0.02,
602,0.45,0.41,0.14
603,0.29,0.64,0.07
604,1.00,,
605,0.86,0.14,
606,0.18,0.81,
607,0.19,0.77,0.04
608,0.02,0.51,0.47
609,0.94,0.05,0.01
610,0.30,0.37,0.33
611,0.96,0.04,
612,0.14,0.32,0.54
613,1.00,,
614,0.27,0.23,0.50
615,0.16,0.69,0.15
616,0.94,0.06,
617,1.00,,
618,0.46,0.54,
619,1.00,,
620,0.80,0.06,0.14
621,0.34,0.66,
622,0.48,0.52,
623,0.71,0.23,0.05
624,0.31,0.64,0.05
625,0.24,0.63,0.13
626,0.63,0.37,
627,0.47,0.32,0.21
628,0.53,0.47,
629,0.09,0.01,0.91
630,0.93,0.05,0.02
631,1.00,,
632,1.00,,
633,0.30,0.63,0.07
634,1.00,,
635,1.00,,
636,1.00,,
637,0.46,0.46,0.08
638,1.00,,
639,0.18,0.51,0.30
640,0.36,0.38,0.26
641,0.10,0.21,0.69
642,0.42,0.16,0.42
643,0.06,0.73,0.21
644,1.00,,
645,0.09,0.02,0.89
646,0.92,0.08,
647,1.00,,
648,0.33,0.43,0.24
649,1.00,,
650,0.79,0.20,0.01
651,0.85,0.13,0.02
652,0.31,0.69,
653,0.55,0.45,
654,0.46,0.02,0.51
655,0.93,0.00,0.07
656,1.00,,
657,1.00,,
658,1.00,,
659,0.65,0.35,
660,1.00,,
661,1.00,,
662,0.93,0.07,
663,0.27,0.59,0.14
664,0.78,0.22,
665,1.00,,
666,0.22,0.33,0.45
667,0.18,0.71,0.11
668,0.31,0.60,0.08
669,0.23,0.28,0.50
670,0.26,0.74,
671,0.27,0.38,0.35
672,0.05,0.95,
673,0.98,0.02,
674,1.00,,
675,0.72,0.28,
676,0.68,0.31,0.00
677,1.00,,
678,1.00,,
679,0.49,0.29,0.22
680,1.00,,
681,1.00,,
682,0.21,0.46,0.33
683,1.00,,
684,1.00,,
685,0.57,0.42,
686,0.33,0.29,0.38
687,1.00,,
688,0.96,0.04,
689,1.00,,
690,0.31,0.48,0.21
691,0.51,0.48,0.01
692,1.00,,
693,1.00,,
694,1.00,,
695,0.53,0.47,
696,0.89,0.11,
697,0.78,0.21,0.01
698,0.09,0.91,
699,0.89,0.11,
700,1.00,,
701,1.00,0.00,
702,0.49,0.51,0.00
703,0.17,0.55,0.28
704,0.73,0.27,
705,1.00,0.00,
706,0.28,0.71,0.01
707,0.27,0.73,0.01
708,1.00,,
709,0.27,0.19,0.54
710,1.00,,
711,0.14,0.43,0.42
712,0.25,0.49,0.26
713,0.33,0.53,0.13
714,0.40,0.54,0.06
715,0.01,0.99,
716,0.01,0.23,0.76
717,0.59,0.41,
718,0.35,0.38,0.27
719,0.98,0.02,
720,0.22,0.45,0.34
721,0.99,0.01,
722,0.54,0.24,0.22
723,0.32,0.20,0.48
724,0.32,0.41,0.26
725,0.91,0.09,
726,1.00,,
727,0.24,0.40,0.36
728,0.71,0.13,0.16
729,1.00,,
730,0.85,0.11,0.04
731,0.25,0.52,0.23
732,0.34,0.33,0.33
733,1.00,,
734,0.94,0.06,
735,0.20,0.36,0.44
736,0.21,0.28,0.51
737,0.05,0.56,0.39
738,0.16,0.08,0.77
739,0.04,0.12,0.84
740,1.00,,
741,1.00,,
742,0.10,0.88,0.02
743,1.00,,
744,0.99,0.01,
745,0.48,0.41,0.11
746,0.97,0.03,
747,0.87,0.13,
748,0.02,0.49,0.49
749,0.28,0.60,0.12
750,0.65,0.35,
751,1.00,,
752,0.19,0.17,0.64
753,0.38,0.62,
754,0.99,0.01,
755,0.80,0.20,
756,0.86,0.14,
757,1.00,,
758,0.26,0.72,0.02
759,1.00,,
760,0.91,0.10,
761,1.00,,
762,0.99,0.01,
763,0.87,0.01,0.13
764,0.37,0.63,
765,0.59,0.30,0.11
766,1.00,,
767,0.15,0.43,0.42
768,0.88,0.04,0.08
769,0.17,0.38,0.45
770,1.00,,
771,0.91,0.00,0.08
772,0.26,0.61,0.14
773,0.30,0.58,0.12
774,0.73,0.17,0.10
775,1.00,,
776,1.00,,
777,0.67,0.04,0.28
778,1.00,,
779,0.93,0.07,
780,0.39,0.41,0.20
781,0.10,0.72,0.18
782,0.41,0.26,0.34
783,0.29,0.14,0.57
784,0.72,0.28,0.00
785,0.96,0.04,
786,0.66,0.34,
787,0.07,0.93,
788,0.19,0.69,0.12
789,0.36,0.64,
790,1.00,0.00,
791,1.00,,
792,1.00,,
793,1.00,,
794,0.86,0.14,
795,0.98,0.02,
796,0.29,0.06,0.65
797,0.60,0.08,0.32
798,0.21,0.25,0.54
799,1.00,,
800,0.07,0.64,0.29
801,0.70,0.29,0.01
802,0.73,0.27,
803,1.00,,
804,0.50,0.02,0.48
805,0.07,0.40,0.53
806,0.67,0.21,0.12
807,0.50,0.28,0.21
808,0.77,0.23,
809,1.00,,
810,0.59,0.09,0.31
811,1.00,,
