,0,1,2
128,0.76,0.24,
129,1.00,,
130,1.00,,
131,0.92,0.08,
132,0.98,0.00,0.02
133,0.36,0.64,
134,1.00,,
135,1.00,,
136,0.76,0.24,
137,1.00,,
138,1.00,0.00,
139,1.00,,
140,1.00,,
141,0.99,0.01,
142,1.00,0.00,
143,1.00,,
144,1.00,,
145,1.00,,
146,1.00,,
147,1.00,,
148,0.93,0.07,
149,1.00,,
150,1.00,,
151,1.00,,
152,0.83,0.16,0.01
153,1.00,,
154,0.99,0.01,
155,1.00,,
156,1.00,0.00,
157,1.00,,
158,1.00,,
159,1.00,,
160,0.93,0.07,
161,1.00,,
162,1.00,,
163,1.00,0.00,
164,1.00,,
165,1.00,,
166,1.00,0.00,
167,1.00,,
168,1.00,,
169,1.00,,
170,0.92,0.08,
171,1.00,,
172,0.99,0.01,
173,0.99,0.01,
174,0.63,0.37,
175,1.00,,
176,1.00,,
177,1.00,,
178,0.98,0.02,
179,1.00,,
180,1.00,,
181,0.83,0.13,0.03
182,1.00,,
183,0.60,0.40,0.00
184,1.00,,
185,1.00,,
186,1.00,,
187,1.00,,
188,0.87,0.13,
189,1.00,,
190,1.00,,
191,1.00,,
192,0.77,0.23,
193,1.00,,
194,1.00,,
195,1.00,,
196,1.00,,
197,1.00,,
198,1.00,,
199,1.00,,
200,1.00,,
201,1.00,,
202,1.00,,
203,1.00,,
204,0.94,0.06,
205,1.00,,
206,1.00,,
207,1.00,,
208,1.00,,
209,0.94,0.06,
210,0.58,0.42,
211,0.97,0.03,
212,1.00,,
213,1.00,,
214,1.00,,
215,0.94,0.06,
216,1.00,,
217,0.97,0.03,
218,1.00,,
219,1.00,,
220,0.89,0.11,
221,1.00,,
222,1.00,,
223,1.00,,
224,1.00,,
225,1.00,,
226,1.00,,
227,1.00,,
228,1.00,,
229,0.76,0.24,
230,1.00,,
231,1.00,,
232,1.00,,
233,1.00,,
234,1.00,,
235,1.00,,
236,1.00,,
237,0.92,0.08,0.00
238,1.00,,
239,1.00,,
240,1.00,,
241,1.00,,
242,1.00,,
243,0.97,0.03,
244,1.00,,
245,1.00,,
246,1.00,,
247,0.99,0.01,
248,1.00,,
249,1.00,,
250,1.00,,
251,1.00,,
252,1.00,,
253,0.97,0.03,
254,1.00,,
255,1.00,,
256,0.76,0.24,
257,1.00,,
258,1.00,,
259,1.00,,
260,0.90,0.10,
261,1.00,,
262,1.00,,
263,0.56,0.36,0.08
264,1.00,,
265,1.00,,
266,0.27,0.73,
267,1.00,,
268,0.80,0.19,0.01
269,1.00,,
270,1.00,,
271,1.00,,
272,1.00,,
273,0.60,0.40,
274,1.00,,
275,1.00,,
276,1.00,0.00,
277,0.99,0.01,0.00
278,0.64,0.36,
279,1.00,0.00,
280,0.95,0.05,
281,0.82,0.01,0.17
282,1.00,,
283,0.68,0.32,
284,1.00,,
285,1.00,,
286,1.00,,
287,1.00,,
288,1.00,,
289,0.99,0.01,
290,1.00,,
291,1.00,0.00,
292,1.00,,
293,1.00,,
294,1.00,,
295,1.00,,
296,1.00,,
297,0.88,0.11,0.01
298,1.00,,
299,0.86,0.14,
300,1.00,,
301,1.00,,
302,0.94,0.00,0.06
303,1.00,,
304,1.00,0.00,
305,1.00,,
306,0.58,0.41,0.01
307,1.00,0.00,
308,1.00,,
309,0.99,0.01,
310,0.98,0.01,0.01
311,1.00,,
312,1.00,,
313,1.00,,
314,1.00,,
315,0.77,0.23,
316,1.00,,
317,1.00,,
318,0.97,0.03,
319,1.00,,
320,1.00,,
321,1.00,,
322,1.00,,
323,0.97,0.03,
324,1.00,,
325,1.00,0.00,
326,1.00,,
327,1.00,,
328,1.00,,
329,1.00,,
330,1.00,,
331,0.98,0.02,
332,1.00,,
333,1.00,,
334,1.00,,
335,0.54,0.46,
336,1.00,,
337,1.00,,
338,1.00,,
339,1.00,,
340,0.99,0.01,
341,1.00,,
342,1.00,,
343,0.72,0.25,0.03
344,1.00,,
345,1.00,,
346,0.93,0.07,
347,1.00,,
348,1.00,,
349,1.00,0.00,
350,1.00,,
351,1.00,,
352,1.00,,
353,1.00,,
354,0.85,0.15,
355,1.00,,
356,0.58,0.42,0.00
357,1.00,,
358,0.96,0.04,
359,1.00,,
360,1.00,,
361,0.95,0.05,
362,1.00,,
363,1.00,,
364,0.74,0.26,
365,0.89,0.02,0.09
366,1.00,,
367,1.00,,
368,1.00,,
369,1.00,0.00,
370,1.00,,
371,1.00,,
372,1.00,,
373,1.00,,
374,0.98,0.01,
375,1.00,,
376,1.00,,
377,1.00,,
378,1.00,,
379,1.00,,
380,0.97,0.03,
381,1.00,0.00,
382,1.00,,
383,1.00,,
384,1.00,,
385,1.00,,
386,1.00,,
387,1.00,,
388,1.00,,
389,0.97,0.03,
390,1.00,,
391,1.00,,
392,1.00,0.00,
393,0.99,0.01,
394,1.00,,
395,1.00,0.00,
396,1.00,,
397,1.00,,
398,1.00,,
399,1.00,,
400,1.00,,
401,0.86,0.14,
402,1.00,,
403,1.00,,
404,1.00,,
405,1.00,0.00,
406,0.86,0.14,
407,0.99,0.01,
408,1.00,,
409,0.87,0.13,
410,1.00,,
411,1.00,,
412,1.00,,
413,1.00,,
414,0.62,0.38,
415,1.00,,
416,1.00,,
417,1.00,,
418,1.00,,
419,0.85,0.14,0.00
420,1.00,,
421,1.00,,
422,1.00,,
423,1.00,,
424,1.00,,
425,1.00,,
426,0.86,0.14,
427,1.00,,
428,1.00,,
429,1.00,0.00,
430,1.00,,
431,1.00,,
432,1.00,,
433,1.00,,
434,1.00,,
435,1.00,,
436,1.00,,
437,1.00,,
438,1.00,,
439,1.00,,
440,1.00,,
441,1.00,,
442,1.00,,
443,1.00,,
444,1.00,,
445,1.00,0.00,
446,1.00,,
447,1.00,,
448,1.00,,
449,1.00,,
450,0.45,0.55,
451,0.80,0.20,
452,1.00,,
453,1.00,,
454,1.00,,
455,1.00,,
456,1.00,,
457,1.00,,
458,1.00,,
459,1.00,,
460,1.00,0.00,
461,1.00,,
462,1.00,,
463,1.00,,
464,0.65,0.35,
465,1.00,,
466,0.97,0.03,
467,1.00,,
468,1.00,,
469,1.00,,
470,1.00,,
471,1.00,,
472,0.70,0.30,
473,1.00,,
474,1.00,,
475,1.00,,
476,1.00,,
477,1.00,0.00,
478,0.88,0.12,
479,1.00,,
480,1.00,,
481,0.53,0.47,
482,1.00,0.00,
483,0.90,0.10,
484,0.72,0.28,0.00
485,1.00,,
486,0.75,0.24,0.00
487,1.00,0.00,
488,1.00,0.00,
489,1.00,,
490,1.00,,
491,1.00,,
492,1.00,,
493,1.00,,
494,1.00,,
495,0.94,0.00,0.06
496,1.00,,
497,0.99,0.01,
498,1.00,,
499,1.00,,
500,1.00,,
501,1.00,,
502,1.00,0.00,
503,1.00,,
504,1.00,,
505,1.00,,
506,1.00,,
507,1.00,,
508,1.00,,
509,0.85,0.15,
510,1.00,,
511,1.00,,
512,1.00,,
513,1.00,,
514,0.82,0.18,
515,1.00,0.00,
516,1.00,,
517,1.00,,
518,1.00,,
519,1.00,,
520,1.00,,
521,1.00,,
522,1.00,,
523,1.00,,
524,1.00,,
525,1.00,,
526,1.00,,
527,0.98,0.02,
528,0.99,0.01,
529,1.00,,
530,1.00,,
531,1.00,,
532,1.00,0.00,
533,0.90,0.10,
534,1.00,,
535,1.00,,
536,0.96,0.04,
537,0.96,0.04,
538,1.00,,
539,0.49,0.51,
540,1.00,,
541,0.99,0.00,0.01
542,1.00,,
543,1.00,,
544,1.00,,
545,0.96,0.01,0.02
546,1.00,,
547,1.00,,
548,1.00,,
549,1.00,,
550,1.00,,
551,0.58,0.42,
552,1.00,,
553,1.00,,
554,1.00,,
555,0.99,0.01,
556,0.98,0.02,
557,1.00,,
558,1.00,,
559,1.00,,
560,1.00,,
561,0.95,0.04,0.01
562,1.00,,
563,1.00,,
564,1.00,,
565,0.60,0.40,
566,0.87,0.13,
567,1.00,,
568,1.00,,
569,1.00,,
570,0.90,0.07,0.03
571,1.00,,
572,1.00,,
573,0.98,0.02,
574,0.97,0.03,
575,1.00,,
576,1.00,,
577,1.00,,
578,1.00,,
579,1.00,,
580,1.00,0.00,
581,1.00,,
582,1.00,,
583,0.54,0.46,
584,1.00,,
585,0.91,0.09,0.00
586,1.00,,
587,1.00,,
588,1.00,,
589,1.00,,
590,1.00,,
591,1.00,,
592,1.00,,
593,1.00,,
594,1.00,,
595,0.98,0.02,
596,1.00,,
597,1.00,,
598,1.00,,
599,0.85,0.15,
600,1.00,,
601,1.00,,
602,0.46,0.54,
603,1.00,,
604,1.00,,
605,1.00,,
606,1.00,0.00,
607,1.00,,
608,1.00,,
609,1.00,,
610,1.00,,
611,1.00,,
612,1.00,0.00,
613,1.00,,
614,0.68,0.32,
615,0.93,0.07,
616,0.99,0.01,
617,1.00,,
618,0.99,0.01,
619,1.00,,
620,1.00,,
621,0.98,0.01,
622,1.00,,
623,0.99,0.01,
624,0.97,0.03,
625,0.98,0.02,
626,0.99,0.01,
627,0.81,0.12,0.07
628,1.00,0.00,
629,1.00,,
630,1.00,,
631,1.00,,
632,1.00,,
633,0.42,0.58,
634,1.00,,
635,1.00,,
636,1.00,,
637,0.37,0.63,
638,1.00,,
639,1.00,,
640,0.94,0.05,0.01
641,1.00,,
642,1.00,0.00,
643,1.00,,
644,1.00,,
645,1.00,0.00,
646,1.00,,
647,1.00,,
648,0.41,0.37,0.23
649,1.00,,
650,0.91,0.09,
651,0.99,0.01,
652,1.00,,
653,0.98,0.02,
654,1.00,,
655,1.00,,
656,1.00,,
657,1.00,,
658,1.00,,
659,0.99,0.01,
660,1.00,,
661,1.00,,
662,1.00,,
663,0.91,0.09,
664,1.00,,
665,1.00,,
666,0.68,0.32,0.01
667,1.00,,
668,0.86,0.14,
669,0.99,0.01,
670,1.00,,
671,0.95,0.05,
672,1.00,,
673,1.00,,
674,1.00,,
675,0.99,0.01,0.00
676,1.00,,
677,1.00,,
678,1.00,,
679,0.88,0.12,
680,1.00,,
681,1.00,,
682,0.79,0.21,
683,1.00,,
684,1.00,,
685,0.65,0.35,
686,0.97,0.03,
687,1.00,,
688,1.00,,
689,1.00,,
690,1.00,0.00,
691,0.62,0.38,
692,1.00,,
693,1.00,,
694,1.00,,
695,1.00,,
696,1.00,,
697,1.00,,
698,0.53,0.47,
699,1.00,,
700,1.00,,
701,1.00,,
702,0.85,0.15,
703,1.00,,
704,1.00,,
705,1.00,,
706,0.95,0.01,0.04
707,0.90,0.10,
708,1.00,,
709,1.00,,
710,1.00,,
711,1.00,,
712,1.00,0.00,
713,1.00,0.00,
714,0.82,0.18,
715,1.00,,
716,0.83,0.17,
717,1.00,,
718,0.70,0.23,0.07
719,1.00,,
720,0.72,0.12,0.17
721,1.00,0.00,
722,0.96,0.03,0.01
723,0.81,0.19,
724,0.99,0.01,
725,1.00,,
726,1.00,,
727,0.95,0.05,
728,1.00,,
729,1.00,,
730,1.00,,
731,0.46,0.54,
732,1.00,0.00,
733,1.00,,
734,1.00,,
735,0.99,0.01,
736,0.58,0.42,
737,1.00,,
738,1.00,,
739,1.00,0.00,
740,1.00,,
741,1.00,,
742,0.96,0.04,
743,1.00,,
744,1.00,,
745,1.00,0.00,
746,1.00,,
747,1.00,,
748,1.00,,
749,1.00,0.00,
750,1.00,,
751,1.00,,
752,1.00,,
753,0.87,0.13,
754,1.00,,
755,1.00,,
756,1.00,,
757,1.00,0.00,
758,1.00,,
759,1.00,,
760,1.00,,
761,1.00,,
762,1.00,,
763,1.00,,
764,1.00,0.00,
765,0.82,0.18,
766,1.00,,
767,1.00,,
768,0.94,0.06,
769,1.00,,
770,1.00,,
771,1.00,,
772,1.00,,
773,0.95,0.05,0.00
774,0.88,0.09,0.02
775,1.00,,
776,1.00,,
777,1.00,,
778,1.00,,
779,1.00,,
780,1.00,,
781,0.58,0.42,
782,0.61,0.14,0.25
783,0.58,0.42,
784,1.00,,
785,1.00,,
786,1.00,0.00,
787,1.00,,
788,0.99,0.01,
789,1.00,,
790,1.00,,
791,1.00,,
792,1.00,,
793,1.00,,
794,1.00,,
795,1.00,,
796,1.00,0.00,
797,1.00,,
798,0.99,0.01,
799,1.00,,
800,1.00,,
801,1.00,,
802,1.00,,
803,1.00,,
804,0.98,0.00,0.01
805,0.54,0.40,0.06
806,0.44,0.56,
807,0.88,0.12,0.00
808,1.00,,
809,1.00,,
810,0.38,0.62,
811,1.00,,
