,0,1,2
146,0.73,0.25,0.02
147,0.53,0.35,0.11
148,0.07,0.11,0.82
149,0.69,0.31,0.00
150,0.81,0.19,
151,0.70,0.27,0.02
152,0.31,0.42,0.27
153,0.16,0.17,0.67
154,0.61,0.35,0.05
155,0.55,0.26,0.19
156,0.54,0.19,0.27
157,0.63,0.37,
158,0.69,0.29,0.02
159,0.81,0.14,0.04
160,0.53,0.40,0.07
161,0.46,0.54,
162,0.25,0.75,
163,0.35,0.44,0.21
164,0.71,0.29,
165,0.14,0.69,0.17
166,0.75,0.25,0.00
167,0.69,0.28,0.04
168,0.21,0.32,0.48
169,0.80,0.20,
170,0.47,0.48,0.06
171,0.95,0.05,
172,0.20,0.12,0.69
173,0.28,0.64,0.07
174,0.64,0.32,0.04
175,0.28,0.70,0.02
176,0.83,0.09,0.07
177,0.51,0.41,0.08
178,0.46,0.35,0.18
179,0.28,0.21,0.50
180,0.40,0.60,
181,0.54,0.25,0.21
182,0.41,0.59,
183,0.60,0.14,0.26
184,0.97,0.03,
185,0.03,0.29,0.69
186,0.17,0.78,0.06
187,0.43,0.49,0.08
188,0.21,0.38,0.41
189,0.65,0.35,
190,0.69,0.27,0.04
191,0.73,0.24,0.02
192,0.67,0.19,0.14
193,0.16,0.63,0.21
194,0.71,0.29,
195,0.56,0.45,
196,0.85,0.03,0.12
197,0.50,0.26,0.24
198,0.94,0.06,
199,0.85,0.14,
200,0.48,0.41,0.11
201,0.90,0.02,0.07
202,0.29,0.63,0.08
203,0.86,0.06,0.08
204,0.01,0.42,0.57
205,0.58,0.01,0.41
206,0.19,0.08,0.73
207,0.43,0.46,0.11
208,0.78,0.22,
209,0.46,0.44,0.10
210,0.52,0.31,0.17
211,0.52,0.36,0.12
212,0.88,0.01,0.11
213,0.07,0.93,0.00
214,0.72,0.28,
215,0.84,0.08,0.08
216,0.72,0.28,
217,0.66,0.14,0.20
218,0.31,0.58,0.11
219,0.45,0.54,0.01
220,0.53,0.27,0.21
221,0.89,0.11,
222,0.95,0.03,0.02
223,0.45,0.05,0.50
224,0.55,0.40,0.06
225,0.45,0.07,0.48
226,0.21,0.79,
227,0.77,0.23,
228,0.59,0.27,0.13
229,0.44,0.01,0.55
230,0.89,0.11,
231,0.45,0.23,0.31
232,0.72,0.21,0.07
233,0.39,0.05,0.57
234,0.51,0.43,0.06
235,0.99,0.01,
236,0.44,0.54,0.02
237,0.32,0.46,0.23
238,0.95,0.05,
239,0.92,0.08,
240,0.33,0.63,0.05
241,0.90,0.09,0.01
242,0.87,0.13,
243,0.65,0.19,0.16
244,0.67,0.33,
245,0.88,0.12,
246,0.20,0.78,0.03
247,0.34,0.15,0.50
248,0.37,0.55,0.07
249,0.49,0.04,0.46
250,0.77,0.23,
251,0.89,0.11,0.00
252,0.22,0.47,0.31
253,0.13,0.08,0.78
254,0.85,0.10,0.05
255,0.33,0.67,
256,0.74,0.18,0.09
257,0.61,0.14,0.25
258,0.69,0.25,0.06
259,0.53,0.46,0.01
260,0.37,0.35,0.29
261,0.52,0.32,0.16
262,0.69,0.30,
263,0.28,0.35,0.36
264,0.22,0.78,
265,0.10,0.90,
266,0.37,0.42,0.21
267,0.92,0.08,
268,0.26,0.39,0.35
269,0.37,0.63,
270,0.95,0.04,
271,0.83,0.12,0.05
272,0.63,0.35,0.01
273,0.34,0.47,0.19
274,0.86,0.14,
275,0.82,0.02,0.16
276,0.11,0.74,0.15
277,0.60,0.12,0.28
278,0.09,0.23,0.69
279,0.54,0.25,0.21
280,0.31,0.18,0.51
281,0.20,0.61,0.18
282,0.28,0.18,0.54
283,0.63,0.03,0.34
284,0.72,0.28,
285,0.67,0.29,0.04
286,0.71,0.29,
287,0.15,0.43,0.42
288,0.68,0.03,0.29
289,0.21,0.02,0.77
290,0.61,0.25,0.14
291,0.75,0.16,0.09
292,0.78,0.22,
293,0.01,0.51,0.48
294,0.63,0.33,0.04
295,0.57,0.14,0.29
296,0.27,0.04,0.69
297,0.05,0.45,0.50
298,0.31,0.05,0.64
299,0.37,0.49,0.14
300,0.77,0.23,
301,0.91,0.01,0.08
302,0.24,0.47,0.29
303,0.77,0.23,
304,0.58,0.04,0.38
305,0.31,0.69,
306,0.16,0.48,0.36
307,0.41,0.57,0.02
308,0.24,0.76,0.00
309,0.75,0.22,0.04
310,0.49,0.18,0.33
311,0.55,0.34,0.12
312,0.75,0.12,0.13
313,0.79,0.21,
314,0.55,0.32,0.13
315,0.38,0.47,0.15
316,0.21,0.76,0.03
317,0.21,0.77,0.02
318,0.20,0.75,0.06
319,0.79,0.15,0.06
320,0.74,0.21,0.05
321,0.78,0.20,0.01
322,0.73,0.24,0.03
323,0.14,0.83,0.04
324,0.15,0.19,0.67
325,0.54,0.45,0.02
326,0.98,0.02,
327,0.15,0.22,0.63
328,0.93,0.07,
329,0.52,0.48,
330,0.75,0.25,
331,0.54,0.40,0.06
332,0.31,0.69,
333,0.87,0.13,
334,0.83,0.14,0.03
335,0.64,0.17,0.19
336,0.88,0.12,
337,0.84,0.15,
338,0.76,0.19,0.05
339,0.89,0.11,
340,0.18,0.10,0.72
341,0.66,0.34,
342,0.87,0.13,
343,0.14,0.56,0.31
344,0.65,0.20,0.14
345,0.27,0.67,0.06
346,0.29,0.21,0.50
347,0.61,0.22,0.17
348,0.65,0.26,0.09
349,0.79,0.17,0.04
350,0.30,0.70,
351,0.03,0.85,0.13
352,0.08,0.92,
353,0.74,0.26,
354,0.14,0.02,0.84
355,0.63,0.30,0.07
356,0.47,0.38,0.15
357,0.88,0.10,0.02
358,0.41,0.22,0.37
359,0.12,0.60,0.27
360,0.87,0.13,
361,0.62,0.29,0.09
362,0.26,0.74,0.00
363,0.88,0.12,
364,0.14,0.18,0.68
365,0.41,0.31,0.28
366,0.90,0.10,
367,0.32,0.48,0.20
368,0.65,0.19,0.17
369,0.67,0.27,0.06
370,0.40,0.50,0.10
371,0.20,0.74,0.06
372,0.10,0.90,
373,0.49,0.38,0.13
374,0.45,0.44,0.11
375,0.55,0.41,0.04
376,0.90,0.10,
377,0.72,0.25,0.03
378,0.87,0.13,
379,0.01,0.77,0.22
380,0.63,0.09,0.28
381,0.42,0.20,0.38
382,0.94,0.06,
383,0.69,0.31,
384,0.80,0.15,0.05
385,0.36,0.63,0.01
386,0.69,0.15,0.16
387,0.94,0.06,
388,0.56,0.37,0.07
389,0.26,0.59,0.16
390,0.82,0.12,0.06
391,0.59,0.22,0.19
392,0.09,0.71,0.21
393,0.55,0.33,0.13
394,0.95,0.05,
395,0.27,0.23,0.51
396,0.56,0.17,0.27
397,0.61,0.39,
398,0.71,0.29,
399,0.30,0.27,0.43
400,0.90,0.10,
401,0.35,0.31,0.34
402,0.38,0.60,0.01
403,0.96,0.04,
404,0.47,0.44,0.09
405,0.46,0.34,0.20
406,0.77,0.04,0.20
407,0.58,0.39,0.02
408,0.67,0.33,
409,0.99,0.01,
410,1.00,0.00,
411,0.64,0.36,
412,0.72,0.28,
413,0.86,0.14,
414,0.29,0.19,0.53
415,0.80,0.19,0.02
416,0.09,0.59,0.32
417,0.57,0.41,0.02
418,0.84,0.16,
419,0.35,0.57,0.08
420,0.79,0.19,0.01
421,0.43,0.48,0.10
422,0.06,0.53,0.41
423,0.77,0.23,
424,0.57,0.42,0.02
425,0.74,0.26,
426,0.20,0.54,0.26
427,0.59,0.17,0.24
428,0.77,0.10,0.14
429,0.66,0.27,0.07
430,0.14,0.51,0.35
431,0.19,0.32,0.49
432,0.64,0.11,0.25
433,0.75,0.25,
434,0.20,0.54,0.26
435,0.28,0.71,0.01
436,0.61,0.38,0.01
437,0.09,0.07,0.84
438,0.57,0.41,0.02
439,0.74,0.21,0.05
440,0.40,0.49,0.11
441,0.74,0.22,0.04
442,0.81,0.19,
443,0.90,0.10,
444,0.68,0.29,0.03
445,0.47,0.23,0.30
446,0.56,0.38,0.06
447,0.10,0.56,0.34
448,0.85,0.12,0.03
449,0.42,0.21,0.37
450,0.33,0.50,0.17
451,0.43,0.49,0.07
452,0.91,0.09,
453,0.87,0.13,
454,0.58,0.36,0.06
455,0.64,0.28,0.08
456,0.95,0.05,
457,0.97,0.03,
458,0.27,0.28,0.45
459,0.23,0.18,0.59
460,0.39,0.47,0.14
461,0.10,0.74,0.16
462,0.35,0.65,
463,0.48,0.49,0.02
464,0.17,0.23,0.60
465,0.21,0.16,0.63
466,0.28,0.23,0.48
467,0.96,0.04,
468,0.71,0.29,
469,0.92,0.08,
470,0.58,0.06,0.35
471,0.75,0.21,0.04
472,0.36,0.36,0.28
473,0.26,0.33,0.41
474,0.53,0.43,0.04
475,0.18,0.80,0.02
476,0.41,0.56,0.03
477,0.18,0.20,0.62
478,0.35,0.19,0.46
479,0.86,0.14,
480,0.56,0.41,0.03
481,0.40,0.24,0.36
482,0.52,0.38,0.11
483,0.13,0.13,0.74
484,0.57,0.12,0.31
485,0.38,0.59,0.03
486,0.35,0.37,0.28
487,0.61,0.24,0.15
488,0.67,0.01,0.32
489,0.30,0.70,
490,0.68,0.22,0.10
491,0.07,0.89,0.03
492,0.90,0.09,0.01
493,0.78,0.22,
494,0.28,0.72,
495,0.48,0.43,0.09
496,0.81,0.15,0.03
497,0.35,0.58,0.07
498,0.86,0.14,
499,0.61,0.35,0.05
500,0.94,0.06,
501,0.43,0.54,0.03
502,0.58,0.40,0.02
503,0.44,0.48,0.08
504,0.77,0.19,0.04
505,0.60,0.25,0.14
506,0.50,0.50,
507,0.69,0.16,0.15
508,0.18,0.82,
509,0.16,0.41,0.42
510,0.17,0.15,0.69
511,0.38,0.34,0.28
512,0.85,0.11,0.04
513,0.94,0.06,
514,0.72,0.08,0.20
515,0.41,0.17,0.42
516,0.25,0.56,0.20
517,0.79,0.02,0.19
518,0.43,0.54,0.04
519,0.14,0.55,0.31
520,0.31,0.67,0.02
521,0.97,0.03,
522,0.13,0.87,
523,0.84,0.04,0.12
524,0.28,0.70,0.02
525,0.68,0.16,0.17
526,0.78,0.21,0.01
527,0.15,0.26,0.58
528,0.12,0.62,0.26
529,0.70,0.30,
530,0.75,0.19,0.06
531,0.85,0.15,
532,0.42,0.19,0.39
533,0.42,0.48,0.10
534,0.03,0.69,0.29
535,0.12,0.55,0.33
536,0.33,0.54,0.13
537,0.53,0.28,0.19
538,0.82,0.16,0.02
539,0.72,0.17,0.11
540,0.14,0.49,0.37
541,0.12,0.34,0.54
542,0.17,0.12,0.70
543,0.31,0.64,0.05
544,0.48,0.48,0.04
545,0.36,0.25,0.39
546,0.37,0.63,
547,0.40,0.58,0.02
548,0.40,0.58,0.02
549,0.61,0.39,
550,0.43,0.57,
551,0.61,0.27,0.12
552,0.74,0.25,0.00
553,0.68,0.31,0.01
554,0.13,0.02,0.85
555,0.24,0.69,0.07
556,0.14,0.66,0.21
557,0.45,0.09,0.47
558,0.51,0.44,0.05
559,0.13,0.14,0.73
560,0.89,0.11,
561,0.53,0.23,0.25
562,0.64,0.24,0.11
563,0.90,0.10,
564,0.13,0.86,0.01
565,0.34,0.55,0.12
566,0.39,0.11,0.50
567,0.92,0.08,
568,0.24,0.09,0.67
569,0.80,0.20,
570,0.22,0.51,0.27
571,0.34,0.42,0.24
572,0.93,0.07,
573,0.29,0.41,0.31
574,0.40,0.48,0.13
575,0.42,0.20,0.38
576,0.40,0.57,0.03
577,0.78,0.01,0.21
578,0.82,0.14,0.04
579,0.92,0.08,
580,0.33,0.21,0.47
581,0.64,0.36,
582,0.37,0.63,
583,0.19,0.65,0.16
584,0.86,0.08,0.06
585,0.37,0.29,0.34
586,0.67,0.34,
587,0.58,0.42,0.01
588,0.89,0.11,
589,0.25,0.75,
590,0.75,0.25,
591,0.60,0.21,0.19
592,0.92,0.08,
593,0.94,0.06,
594,0.28,0.63,0.10
595,0.80,0.05,0.15
596,0.80,0.20,
597,0.86,0.14,
598,0.22,0.78,0.00
599,0.68,0.23,0.09
600,0.42,0.57,0.01
601,0.42,0.55,0.03
602,0.34,0.24,0.41
603,0.44,0.17,0.39
604,0.77,0.23,
605,0.53,0.45,0.02
606,0.20,0.15,0.66
607,0.15,0.77,0.08
608,0.61,0.34,0.05
609,0.47,0.49,0.04
610,0.56,0.27,0.18
611,0.74,0.26,
612,0.22,0.23,0.55
613,0.84,0.16,
614,0.47,0.33,0.20
615,0.64,0.32,0.04
616,0.56,0.35,0.09
617,0.75,0.25,
618,0.32,0.67,0.00
619,0.84,0.15,0.01
620,0.75,0.20,0.05
621,0.44,0.52,0.04
622,0.65,0.16,0.20
623,0.36,0.54,0.10
624,0.60,0.35,0.06
625,0.59,0.23,0.18
626,0.55,0.32,0.13
627,0.40,0.33,0.28
628,0.35,0.59,0.06
629,0.25,0.75,0.00
630,0.80,0.18,0.02
631,0.85,0.15,
632,0.80,0.20,
633,0.30,0.36,0.34
634,0.23,0.77,
635,0.85,0.15,
636,0.93,0.07,
637,0.39,0.10,0.51
638,0.82,0.18,
639,0.13,0.28,0.59
640,0.35,0.40,0.25
641,0.67,0.13,0.20
642,0.41,0.11,0.48
643,0.40,0.58,0.03
644,0.91,0.09,
645,0.37,0.29,0.34
646,0.77,0.21,0.02
647,0.72,0.28,
648,0.38,0.29,0.33
649,0.86,0.14,
650,0.14,0.13,0.73
651,0.90,0.10,
652,0.72,0.14,0.14
653,0.81,0.11,0.08
654,0.21,0.68,0.11
655,0.52,0.39,0.09
656,0.95,0.05,
657,0.52,0.48,
658,0.24,0.76,
659,0.21,0.72,0.07
660,0.91,0.09,
661,0.88,0.10,0.02
662,0.45,0.15,0.41
663,0.44,0.31,0.25
664,0.67,0.18,0.15
665,0.49,0.51,
666,0.26,0.24,0.50
667,0.45,0.44,0.11
668,0.36,0.06,0.58
669,0.31,0.13,0.56
670,0.78,0.07,0.15
671,0.55,0.13,0.32
672,0.95,0.05,
673,0.17,0.83,
674,0.83,0.17,
675,0.54,0.37,0.08
676,0.66,0.26,0.08
677,0.90,0.10,
678,0.91,0.08,0.01
679,0.44,0.31,0.26
680,0.81,0.18,0.01
681,0.12,0.88,
682,0.54,0.23,0.23
683,0.86,0.14,
684,0.51,0.49,
685,0.46,0.42,0.13
686,0.02,0.43,0.55
687,0.52,0.48,
688,0.66,0.34,
689,0.95,0.05,
690,0.57,0.20,0.23
691,0.54,0.29,0.17
692,0.27,0.73,
693,0.21,0.78,0.01
694,0.86,0.14,
695,0.89,0.08,0.04
696,0.81,0.19,
697,0.16,0.07,0.77
698,0.02,0.88,0.10
699,0.71,0.29,
700,0.85,0.14,0.01
701,0.82,0.16,0.02
702,0.65,0.21,0.13
703,0.21,0.17,0.62
704,0.39,0.55,0.05
705,0.93,0.04,0.03
706,0.63,0.19,0.17
707,0.43,0.28,0.29
708,0.80,0.20,
709,0.27,0.23,0.51
710,0.98,0.02,
711,0.14,0.31,0.56
712,0.20,0.23,0.57
713,0.41,0.26,0.33
714,0.30,0.50,0.20
715,0.30,0.01,0.69
716,0.81,0.13,0.07
717,0.60,0.39,0.02
718,0.40,0.28,0.32
719,0.59,0.09,0.31
720,0.40,0.17,0.43
721,0.83,0.07,0.10
722,0.57,0.21,0.22
723,0.52,0.11,0.37
724,0.61,0.27,0.12
725,0.04,0.44,0.53
726,0.67,0.32,0.02
727,0.56,0.32,0.12
728,0.74,0.21,0.05
729,0.43,0.57,0.00
730,0.71,0.27,0.02
731,0.55,0.22,0.23
732,0.55,0.34,0.11
733,0.80,0.20,
734,0.31,0.69,
735,0.68,0.19,0.14
736,0.23,0.14,0.63
737,0.51,0.26,0.23
738,0.29,0.15,0.56
739,0.41,0.06,0.53
740,0.62,0.38,
741,0.81,0.01,0.18
742,0.14,0.81,0.06
743,0.93,0.07,
744,0.29,0.71,
745,0.52,0.30,0.18
746,0.29,0.71,
747,0.51,0.46,0.03
748,0.07,0.23,0.70
749,0.28,0.51,0.21
750,0.42,0.58,
751,0.48,0.52,0.00
752,0.79,0.17,0.04
753,0.53,0.39,0.08
754,0.78,0.22,
755,0.57,0.38,0.05
756,0.11,0.14,0.75
757,1.00,,
758,0.72,0.27,0.01
759,1.00,0.00,
760,0.74,0.25,0.00
761,0.34,0.66,
762,0.93,0.03,0.04
763,0.54,0.13,0.33
764,0.07,0.38,0.55
765,0.45,0.21,0.34
766,0.91,0.07,0.01
767,0.26,0.11,0.64
768,0.79,0.13,0.08
769,0.16,0.23,0.61
770,0.09,0.91,
771,0.70,0.23,0.07
772,0.25,0.58,0.17
773,0.48,0.09,0.43
774,0.52,0.32,0.16
775,0.83,0.17,
776,0.76,0.23,0.01
777,0.58,0.31,0.12
778,0.79,0.21,
779,0.52,0.44,0.04
780,0.37,0.13,0.50
781,0.28,0.52,0.20
782,0.48,0.19,0.33
783,0.19,0.67,0.13
784,0.56,0.29,0.15
785,0.72,0.28,
786,0.49,0.44,0.07
787,0.78,0.05,0.18
788,0.24,0.68,0.08
789,0.23,0.56,0.21
790,0.89,0.11,0.01
791,0.62,0.37,0.01
792,0.33,0.67,
793,0.82,0.18,
794,0.45,0.38,0.17
795,0.77,0.23,
796,0.28,0.09,0.63
797,0.21,0.18,0.61
798,0.37,0.47,0.16
799,0.94,0.06,
800,0.08,0.60,0.32
801,0.05,0.54,0.41
802,0.54,0.30,0.15
803,0.96,0.03,0.01
804,0.36,0.38,0.27
805,0.30,0.48,0.22
806,0.62,0.22,0.16
807,0.53,0.13,0.35
808,0.71,0.24,0.05
809,0.89,0.11,
810,0.81,0.03,0.15
811,0.95,0.05,
