,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.00,-0.11,0.29,-0.01,0.18,0.06,-0.00,0.14,0.07,0.10,0.05,0.14,0.00,-0.05,-0.05
1,-0.11,1.00,-0.08,0.12,-0.09,0.03,0.16,-0.34,0.15,0.26,0.01,-0.16,0.02,-0.08,-0.01
2,0.29,-0.08,1.00,0.05,0.16,0.02,-0.04,0.13,0.09,0.01,-0.00,0.05,-0.02,0.20,0.03
3,-0.01,0.12,0.05,1.00,-0.01,0.05,0.13,0.03,0.04,0.04,0.14,0.04,0.06,0.12,0.05
4,0.18,-0.09,0.16,-0.01,1.00,-0.03,-0.09,0.27,-0.05,0.07,-0.09,0.28,-0.02,-0.06,-0.01
5,0.06,0.03,0.02,0.05,-0.03,1.00,0.17,0.12,0.11,0.05,0.04,0.07,0.15,-0.05,-0.04
6,-0.00,0.16,-0.04,0.13,-0.09,0.17,1.00,-0.02,0.14,0.12,0.10,-0.05,0.21,0.04,-0.03
7,0.14,-0.34,0.13,0.03,0.27,0.12,-0.02,1.00,-0.11,-0.01,-0.03,0.29,0.13,0.03,0.11
8,0.07,0.15,0.09,0.04,-0.05,0.11,0.14,-0.11,1.00,-0.05,-0.02,0.01,0.04,0.14,-0.10
9,0.10,0.26,0.01,0.04,0.07,0.05,0.12,-0.01,-0.05,1.00,0.03,-0.03,0.12,-0.08,-0.09
10,0.05,0.01,-0.00,0.14,-0.09,0.04,0.10,-0.03,-0.02,0.03,1.00,0.15,-0.03,0.07,-0.03
11,0.14,-0.16,0.05,0.04,0.28,0.07,-0.05,0.29,0.01,-0.03,0.15,1.00,0.01,0.04,-0.10
12,0.00,0.02,-0.02,0.06,-0.02,0.15,0.21,0.13,0.04,0.12,-0.03,0.01,1.00,0.06,0.13
13,-0.05,-0.08,0.20,0.12,-0.06,-0.05,0.04,0.03,0.14,-0.08,0.07,0.04,0.06,1.00,0.04
14,-0.05,-0.01,0.03,0.05,-0.01,-0.04,-0.03,0.11,-0.10,-0.09,-0.03,-0.10,0.13,0.04,1.00
