,0,1,2
105,0.69,0.30,
106,0.07,0.93,
107,1.00,,
108,0.15,0.42,0.43
109,0.31,0.13,0.56
110,0.64,0.24,0.12
111,0.27,0.68,0.05
112,1.00,,
113,0.07,0.70,0.23
114,0.17,0.83,
115,1.00,,
116,0.64,0.36,
117,0.21,0.79,
118,0.20,0.18,0.62
119,0.35,0.65,
120,0.02,0.80,0.18
121,0.24,0.76,
122,1.00,,
123,0.58,0.42,
124,1.00,,
125,1.00,,
126,0.08,0.49,0.43
127,0.05,0.95,
128,0.80,0.20,
129,0.15,0.83,0.01
130,1.00,,
131,0.35,0.65,
132,0.52,0.26,0.22
133,0.09,0.18,0.73
134,0.33,0.67,
135,1.00,,
136,0.14,0.31,0.56
137,0.06,0.94,
138,0.62,0.38,
139,1.00,,
140,1.00,,
141,0.58,0.42,
142,0.81,0.19,
143,0.01,0.94,0.05
144,1.00,,
145,0.75,0.20,0.05
146,1.00,,
147,1.00,,
148,0.68,0.32,
149,1.00,,
150,1.00,,
151,1.00,,
152,0.27,0.25,0.48
153,0.08,0.92,
154,0.68,0.32,
155,0.12,0.88,
156,0.47,0.53,
157,1.00,,
158,1.00,,
159,0.45,0.55,
160,0.17,0.68,0.15
161,1.00,,
162,1.00,,
163,0.66,0.34,
164,1.00,,
165,0.01,0.50,0.50
166,1.00,,
167,1.00,,
168,0.16,0.84,
169,1.00,,
170,0.66,0.34,
171,1.00,,
172,0.06,0.49,0.45
173,0.41,0.59,
174,0.60,0.23,0.17
175,0.98,0.02,
176,1.00,,
177,0.83,0.17,
178,0.55,0.45,
179,0.08,0.68,0.24
180,1.00,,
181,0.23,0.10,0.67
182,1.00,,
183,0.41,0.12,0.47
184,0.86,0.14,
185,1.00,,
186,0.92,0.08,
187,0.76,0.24,
188,0.31,0.69,
189,1.00,,
190,1.00,,
191,1.00,,
192,0.27,0.17,0.56
193,1.00,0.00,
194,1.00,,
195,1.00,,
196,1.00,,
197,1.00,,
198,1.00,,
199,1.00,,
200,1.00,,
201,0.30,0.70,
202,1.00,,
203,0.89,0.11,
204,0.17,0.83,0.01
205,0.00,0.93,0.06
206,0.94,0.06,
207,0.81,0.19,
208,1.00,,
209,0.69,0.31,
210,0.60,0.40,
211,0.28,0.72,
212,1.00,,
213,1.00,,
214,1.00,,
215,0.19,0.11,0.70
216,1.00,,
217,0.42,0.33,0.25
218,0.97,0.01,0.02
219,0.91,0.09,
220,0.37,0.59,0.04
221,1.00,,
222,0.48,0.52,
223,0.06,0.94,
224,1.00,,
225,1.00,,
226,1.00,,
227,1.00,,
228,0.73,0.27,
229,0.20,0.02,0.78
230,1.00,,
231,0.16,0.84,
232,1.00,,
233,1.00,,
234,0.93,0.07,
235,1.00,,
236,1.00,,
237,0.78,0.23,
238,1.00,,
239,1.00,,
240,0.75,0.25,
241,1.00,,
242,1.00,,
243,0.48,0.08,0.44
244,1.00,,
245,1.00,,
246,0.02,0.98,0.00
247,0.35,0.65,
248,0.84,0.16,
249,0.07,0.93,
250,1.00,,
251,1.00,,
252,0.30,0.69,
253,0.38,0.62,
254,1.00,,
255,1.00,,
256,0.78,0.22,
257,0.31,0.69,
258,0.91,0.09,
259,0.86,0.14,
260,0.23,0.77,
261,0.44,0.56,
262,1.00,,
263,0.23,0.52,0.24
264,1.00,,
265,1.00,,
266,0.52,0.21,0.27
267,1.00,,
268,0.69,0.29,0.01
269,0.94,0.06,
270,1.00,,
271,0.80,0.20,
272,1.00,,
273,0.63,0.37,
274,1.00,,
275,1.00,,
276,0.44,0.56,
277,0.20,0.46,0.34
278,0.03,0.40,0.57
279,0.44,0.56,
280,0.33,0.67,0.00
281,0.78,0.11,0.11
282,0.20,0.58,0.22
283,0.49,0.38,0.12
284,1.00,,
285,1.00,,
286,1.00,,
287,0.05,0.95,
288,1.00,,
289,0.86,0.14,
290,0.57,0.43,
291,0.49,0.51,
292,1.00,,
293,0.02,0.98,
294,1.00,,
295,0.03,0.97,
296,0.68,0.32,
297,0.31,0.69,
298,0.81,0.18,
299,0.01,0.44,0.55
300,1.00,,
301,1.00,,
302,0.39,0.54,0.07
303,1.00,,
304,0.91,0.09,
305,1.00,,
306,0.09,0.31,0.60
307,0.01,0.98,
308,1.00,,
309,0.02,0.32,0.66
310,0.39,0.48,0.13
311,0.00,1.00,
312,0.33,0.67,
313,1.00,,
314,1.00,,
315,0.66,0.34,
316,0.89,0.11,
317,1.00,,
318,0.82,0.18,
319,0.31,0.69,
320,1.00,,
321,1.00,,
322,1.00,,
323,0.40,0.60,
324,0.10,0.90,
325,0.71,0.29,
326,1.00,,
327,0.09,0.91,
328,1.00,,
329,0.95,0.04,
330,1.00,,
331,0.40,0.60,
332,1.00,,
333,1.00,,
334,1.00,,
335,0.27,0.73,
336,1.00,,
337,1.00,,
338,1.00,,
339,1.00,,
340,0.42,0.58,
341,1.00,,
342,1.00,,
343,0.35,0.23,0.42
344,0.73,0.27,
345,0.17,0.58,0.25
346,0.56,0.40,0.04
347,0.54,0.46,
348,0.79,0.21,
349,0.30,0.68,0.02
350,1.00,,
351,1.00,,
352,1.00,,
353,1.00,,
354,0.03,0.18,0.80
355,0.03,0.12,0.85
356,0.74,0.26,
357,1.00,,
358,0.61,0.22,0.17
359,0.09,0.91,
360,1.00,,
361,0.46,0.54,
362,1.00,,
363,1.00,,
364,0.14,0.29,0.58
365,0.32,0.48,0.20
366,1.00,,
367,0.93,0.00,0.07
368,1.00,,
369,0.67,0.33,
370,0.70,0.30,
371,0.92,0.09,
372,1.00,,
373,0.75,0.25,
374,0.20,0.80,
375,1.00,,
376,1.00,,
377,0.83,0.17,
378,1.00,,
379,1.00,,
380,0.83,0.16,0.01
381,0.26,0.74,
382,1.00,,
383,1.00,,
384,1.00,,
385,1.00,,
386,0.20,0.80,
387,1.00,,
388,0.56,0.44,
389,0.12,0.88,
390,0.83,0.13,0.04
391,0.43,0.16,0.41
392,1.00,,
393,0.52,0.48,
394,1.00,,
395,0.64,0.03,0.34
396,0.48,0.52,
397,1.00,,
398,1.00,,
399,0.02,0.98,
400,1.00,,
401,0.34,0.66,
402,1.00,,
403,1.00,,
404,1.00,,
405,0.27,0.73,
406,0.95,0.05,
407,0.78,0.22,
408,1.00,,
409,1.00,,
410,1.00,,
411,1.00,,
412,1.00,,
413,1.00,,
414,0.19,0.18,0.62
415,1.00,,
416,0.43,0.57,
417,1.00,,
418,1.00,,
419,0.11,0.61,0.28
420,1.00,,
421,0.83,0.17,
422,0.04,0.96,
423,1.00,,
424,1.00,,
425,1.00,,
426,0.62,0.35,0.03
427,0.16,0.25,0.60
428,0.13,0.87,
429,0.69,0.32,
430,0.01,0.84,0.15
431,0.23,0.77,
432,1.00,,
433,1.00,,
434,0.32,0.68,
435,1.00,,
436,0.80,0.20,
437,0.84,0.16,
438,1.00,,
439,1.00,,
440,0.81,0.19,
441,1.00,,
442,1.00,,
443,1.00,,
444,1.00,,
445,0.16,0.84,
446,0.74,0.26,
447,0.10,0.18,0.72
448,0.11,0.89,
449,0.27,0.73,
450,0.94,0.06,
451,0.25,0.75,
452,1.00,,
453,1.00,,
454,1.00,,
455,0.75,0.25,
456,1.00,,
457,1.00,,
458,1.00,,
459,0.79,0.09,0.12
460,0.59,0.41,
461,0.01,0.99,
462,1.00,,
463,0.71,0.29,
464,0.04,0.37,0.58
465,1.00,,
466,0.49,0.47,0.04
467,1.00,,
468,1.00,,
469,1.00,,
470,0.01,0.99,
471,1.00,,
472,0.43,0.57,
473,0.36,0.64,
474,0.77,0.23,
475,1.00,,
476,0.79,0.21,
477,0.54,0.46,
478,0.17,0.52,0.30
479,1.00,,
480,0.07,0.02,0.90
481,0.25,0.26,0.48
482,0.65,0.35,
483,0.06,0.62,0.33
484,0.50,0.50,
485,1.00,,
486,0.56,0.28,0.16
487,0.56,0.25,0.19
488,0.82,0.18,
489,1.00,,
490,0.65,0.35,
491,0.98,0.01,
492,1.00,,
493,1.00,,
494,1.00,,
495,0.76,0.13,0.11
496,1.00,,
497,0.94,0.06,
498,1.00,,
499,0.00,1.00,
500,1.00,,
501,0.89,0.11,
502,0.95,0.05,
503,0.14,0.84,0.03
504,1.00,,
505,1.00,,
506,1.00,,
507,0.63,0.22,0.14
508,1.00,,
509,0.16,0.47,0.37
510,0.32,0.68,
511,0.44,0.56,
512,1.00,,
513,1.00,,
514,0.70,0.30,
515,0.10,0.44,0.47
516,0.92,0.08,
517,1.00,,
518,0.90,0.10,
519,0.14,0.86,
520,1.00,,
521,1.00,,
522,1.00,,
523,1.00,,
524,0.06,0.86,0.07
525,0.03,0.31,0.66
526,1.00,,
527,0.28,0.72,
528,0.59,0.41,
529,1.00,,
530,1.00,,
531,1.00,,
532,0.28,0.45,0.28
533,0.42,0.28,0.29
534,0.92,0.08,
535,0.07,0.20,0.73
536,0.40,0.36,0.24
537,0.21,0.79,
538,1.00,,
539,0.06,0.29,0.65
540,0.09,0.91,
541,0.01,0.38,0.61
542,1.00,,
543,1.00,,
544,0.77,0.23,
545,0.45,0.33,0.22
546,0.87,0.13,
547,1.00,,
548,1.00,,
549,1.00,,
550,0.97,0.03,
551,0.31,0.28,0.41
552,1.00,,
553,1.00,,
554,0.57,0.43,
555,0.89,0.11,
556,0.49,0.51,
557,0.16,0.84,
558,1.00,,
559,0.93,0.07,
560,1.00,,
561,0.41,0.50,0.09
562,0.86,0.14,
563,1.00,,
564,1.00,,
565,0.37,0.63,
566,0.07,0.32,0.62
567,1.00,,
568,0.07,0.03,0.91
569,1.00,,
570,0.06,0.23,0.71
571,0.70,0.17,0.13
572,1.00,,
573,0.33,0.28,0.40
574,0.22,0.36,0.42
575,0.26,0.68,0.06
576,1.00,,
577,0.99,0.01,
578,0.85,0.15,
579,1.00,,
580,0.15,0.21,0.64
581,1.00,,
582,1.00,,
583,0.11,0.35,0.54
584,1.00,,
585,0.30,0.70,
586,1.00,,
587,0.90,0.10,
588,1.00,,
589,1.00,,
590,1.00,,
591,0.57,0.43,
592,1.00,,
593,1.00,,
594,0.98,0.02,
595,0.53,0.47,
596,1.00,,
597,1.00,,
598,0.06,0.94,
599,0.75,0.25,
600,1.00,,
601,1.00,,
602,0.27,0.50,0.23
603,0.07,0.93,
604,1.00,,
605,0.86,0.14,
606,0.22,0.78,
607,0.26,0.74,
608,0.02,0.98,
609,1.00,,
610,0.23,0.74,0.03
611,1.00,,
612,0.62,0.38,
613,1.00,,
614,0.23,0.63,0.14
615,0.24,0.17,0.60
616,1.00,,
617,1.00,,
618,0.58,0.42,
619,1.00,,
620,0.83,0.17,
621,0.64,0.36,
622,0.61,0.39,
623,0.63,0.30,0.07
624,0.21,0.79,
625,0.22,0.78,
626,0.46,0.54,
627,0.56,0.17,0.27
628,0.80,0.20,
629,0.02,0.06,0.92
630,0.94,0.03,0.03
631,1.00,,
632,1.00,,
633,0.32,0.68,
634,1.00,,
635,1.00,,
636,1.00,,
637,0.50,0.29,0.21
638,1.00,,
639,0.94,0.06,
640,0.53,0.15,0.31
641,0.56,0.40,0.04
642,0.02,0.39,0.59
643,0.05,0.92,0.02
644,1.00,,
645,0.05,0.95,
646,1.00,,
647,1.00,,
648,0.38,0.34,0.28
649,1.00,,
650,0.79,0.21,
651,1.00,,
652,0.18,0.82,
653,0.73,0.27,
654,0.82,0.18,
655,1.00,,
656,1.00,,
657,1.00,,
658,1.00,,
659,0.65,0.35,
660,1.00,,
661,1.00,,
662,1.00,,
663,0.36,0.64,
664,0.86,0.14,
665,1.00,,
666,0.22,0.57,0.21
667,0.20,0.80,
668,0.18,0.62,0.20
669,0.17,0.44,0.39
670,0.57,0.43,
671,0.23,0.51,0.25
672,0.07,0.93,
673,1.00,,
674,1.00,,
675,0.77,0.23,
676,0.74,0.26,
677,1.00,,
678,1.00,,
679,0.38,0.39,0.23
680,1.00,,
681,1.00,,
682,0.27,0.24,0.48
683,1.00,,
684,1.00,,
685,0.57,0.43,
686,0.41,0.47,0.12
687,1.00,,
688,1.00,,
689,1.00,,
690,0.31,0.35,0.34
691,0.60,0.40,
692,1.00,,
693,1.00,,
694,1.00,,
695,1.00,,
696,1.00,,
697,0.39,0.61,
698,1.00,,
699,1.00,,
700,1.00,,
701,1.00,,
702,0.49,0.51,
703,0.18,0.82,
704,1.00,,
705,1.00,,
706,0.62,0.38,
707,0.27,0.73,
708,1.00,,
709,0.28,0.32,0.40
710,1.00,,
711,0.11,0.89,
712,0.22,0.78,
713,0.29,0.71,
714,0.35,0.65,
715,1.00,,
716,0.34,0.66,
717,0.74,0.26,
718,0.07,0.93,
719,1.00,,
720,0.28,0.55,0.18
721,0.79,0.21,
722,0.47,0.30,0.23
723,0.24,0.55,0.20
724,0.47,0.22,0.32
725,1.00,,
726,1.00,,
727,0.20,0.56,0.24
728,0.82,0.00,0.17
729,1.00,,
730,1.00,,
731,0.32,0.63,0.04
732,0.30,0.53,0.17
733,1.00,,
734,1.00,,
735,0.14,0.60,0.26
736,0.19,0.32,0.50
737,0.82,0.18,
738,0.08,0.92,
739,0.17,0.83,
740,1.00,,
741,1.00,,
742,0.11,0.89,
743,1.00,,
744,1.00,,
745,0.60,0.15,0.25
746,1.00,,
747,1.00,,
748,0.85,0.15,
749,0.61,0.39,
750,0.91,0.09,
751,1.00,,
752,0.10,0.38,0.52
753,0.43,0.57,
754,1.00,,
755,1.00,,
756,0.01,0.98,0.01
757,1.00,,
758,1.00,,
759,1.00,,
760,1.00,,
761,1.00,,
762,1.00,,
763,0.04,0.96,
764,0.61,0.39,
765,0.49,0.51,
766,1.00,,
767,0.10,0.73,0.16
768,1.00,,
769,0.16,0.62,0.22
770,1.00,,
771,1.00,,
772,0.11,0.89,
773,0.70,0.03,0.27
774,0.78,0.17,0.06
775,1.00,,
776,1.00,,
777,0.87,0.13,
778,1.00,,
779,1.00,,
780,0.15,0.69,0.16
781,0.04,0.24,0.73
782,0.28,0.43,0.29
783,0.07,0.36,0.57
784,0.76,0.24,
785,1.00,,
786,0.71,0.29,
787,0.19,0.81,
788,1.00,,
789,0.59,0.41,
790,1.00,,
791,1.00,,
792,1.00,,
793,1.00,,
794,0.88,0.12,
795,1.00,,
796,0.34,0.08,0.58
797,1.00,,
798,0.08,0.22,0.70
799,1.00,,
800,0.96,0.04,
801,0.83,0.17,
802,0.87,0.13,
803,1.00,,
804,0.57,0.43,
805,0.45,0.01,0.53
806,0.23,0.77,
807,0.70,0.19,0.11
808,0.80,0.20,
809,1.00,,
810,0.54,0.46,
811,1.00,,
